epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,49.9472,0.81211,1.34071,0.92286,0.87228,0.90513,0.95585,0.82874,0.64472,0.62209,0.88186,0.00332861,0.00332861,0.00332861
2,94.6707,0.70841,0.64581,0.89444,0.88776,0.84016,0.92634,0.78515,0.59017,1.02563,0.85676,0.00665534,0.00665534,0.00665534
3,138.321,0.74645,0.65505,0.91975,0.88742,0.75976,0.88191,0.70008,0.8323,0.92938,0.99669,0.00997548,0.00997548,0.00997548
4,181.782,0.75545,0.60896,0.93924,0.90258,0.9245,0.96869,0.78088,0.75734,0.55558,0.96195,0.0099703,0.0099703,0.0099703
5,225.304,0.69404,0.54871,0.92639,0.92503,0.94145,0.97433,0.80729,0.69753,0.48951,0.92927,0.0099604,0.0099604,0.0099604
6,269.024,0.66018,0.49807,0.90909,0.91251,0.94699,0.97974,0.87124,0.54426,0.44535,0.8797,0.0099505,0.0099505,0.0099505
7,312.218,0.63382,0.47283,0.90094,0.89477,0.79223,0.92432,0.79287,0.64184,0.86745,0.93325,0.0099406,0.0099406,0.0099406
8,355.536,0.61538,0.4487,0.89384,0.90997,0.91735,0.97167,0.84438,0.60927,0.55373,0.90678,0.0099307,0.0099307,0.0099307
9,398.899,0.60086,0.43583,0.88634,0.91425,0.92048,0.9665,0.89214,0.45367,0.42935,0.84991,0.0099208,0.0099208,0.0099208
10,442.508,0.58798,0.41936,0.87989,0.91567,0.96466,0.97862,0.87987,0.47465,0.40514,0.84935,0.0099109,0.0099109,0.0099109
11,486.055,0.57324,0.41163,0.8743,0.90727,0.94297,0.97713,0.88266,0.4868,0.48122,0.86092,0.009901,0.009901,0.009901
12,529.579,0.55609,0.40021,0.87341,0.9454,0.95955,0.9869,0.86322,0.57384,0.37839,0.88088,0.0098911,0.0098911,0.0098911
13,573.152,0.5522,0.39698,0.86459,0.88899,0.94553,0.96967,0.883,0.46163,0.39612,0.84523,0.0098812,0.0098812,0.0098812
14,616.638,0.54423,0.38225,0.86258,0.93358,0.94056,0.98198,0.85773,0.5742,0.4406,0.88585,0.0098713,0.0098713,0.0098713
15,659.969,0.54145,0.37602,0.86468,0.95583,0.96466,0.9867,0.9062,0.46681,0.36614,0.84944,0.0098614,0.0098614,0.0098614
16,703.254,0.53091,0.37404,0.86268,0.9599,0.96127,0.9884,0.91816,0.44204,0.33698,0.84211,0.0098515,0.0098515,0.0098515
17,747.005,0.52281,0.36453,0.86007,0.92645,0.93494,0.98227,0.89996,0.45567,0.3668,0.84435,0.0098416,0.0098416,0.0098416
