epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6563.15,0.40926,0.27163,0.82848,0.95232,0.98562,0.99074,0.89421,0.50471,0.29526,0.8197,0.0095941,0.0095941,0.0095941
43,6718.83,0.40925,0.26302,0.82987,0.95337,0.94158,0.98634,0.89228,0.49834,0.32122,0.8156,0.0095842,0.0095842,0.0095842
44,6874.88,0.4043,0.26082,0.82456,0.9683,0.96053,0.99064,0.89302,0.50208,0.29426,0.81275,0.0095743,0.0095743,0.0095743
45,7030.72,0.40802,0.26432,0.82679,0.94581,0.97594,0.98943,0.90002,0.48865,0.2938,0.80772,0.0095644,0.0095644,0.0095644
46,7187.03,0.40439,0.25888,0.82678,0.96984,0.95194,0.99015,0.89261,0.51239,0.29242,0.81636,0.0095545,0.0095545,0.0095545
47,7342.86,0.39643,0.25788,0.82467,0.97993,0.9636,0.99188,0.90395,0.46518,0.28437,0.8015,0.0095446,0.0095446,0.0095446
48,7498.33,0.39663,0.2537,0.82127,0.93688,0.97658,0.98856,0.89927,0.49234,0.3082,0.80836,0.0095347,0.0095347,0.0095347
49,7654.4,0.39599,0.25257,0.82394,0.97068,0.98013,0.99316,0.90839,0.47597,0.2695,0.8083,0.0095248,0.0095248,0.0095248
50,7810.4,0.39401,0.25524,0.82517,0.96987,0.97039,0.98921,0.90345,0.47096,0.30114,0.8049,0.0095149,0.0095149,0.0095149
51,7966.66,0.38883,0.25919,0.82007,0.98335,0.97167,0.99276,0.9003,0.47828,0.26126,0.8083,0.009505,0.009505,0.009505
52,8122.16,0.38538,0.24747,0.81883,0.97895,0.96053,0.99285,0.89668,0.49727,0.27894,0.81525,0.0094951,0.0094951,0.0094951
53,8277.58,0.38497,0.24477,0.81723,0.95366,0.97368,0.98956,0.91003,0.47389,0.28808,0.81122,0.0094852,0.0094852,0.0094852
54,8433.23,0.38162,0.24537,0.81963,0.95469,0.9704,0.98855,0.90392,0.48545,0.30906,0.80921,0.0094753,0.0094753,0.0094753
55,8589.51,0.38007,0.24594,0.81716,0.95625,0.95724,0.98864,0.91315,0.45716,0.33991,0.8061,0.0094654,0.0094654,0.0094654
56,8744.52,0.37701,0.24171,0.81349,0.9571,0.95405,0.98721,0.90378,0.48264,0.29738,0.81076,0.0094555,0.0094555,0.0094555
57,8900.28,0.37653,0.24137,0.81711,0.969,0.96053,0.98905,0.91385,0.46039,0.27486,0.80145,0.0094456,0.0094456,0.0094456
58,9056.95,0.3723,0.24864,0.81733,0.96057,0.96164,0.98524,0.90718,0.46814,0.28131,0.80237,0.0094357,0.0094357,0.0094357
59,9212.64,0.37467,0.23864,0.81529,0.95096,0.97039,0.9871,0.90541,0.45387,0.28301,0.79957,0.0094258,0.0094258,0.0094258
60,9369.37,0.3779,0.23689,0.81817,0.97299,0.94809,0.98929,0.91641,0.45775,0.26681,0.79869,0.0094159,0.0094159,0.0094159
61,9524.75,0.36822,0.2342,0.8125,0.97353,0.96789,0.99233,0.91772,0.44692,0.24205,0.79987,0.009406,0.009406,0.009406
62,9680.09,0.36772,0.22955,0.81464,0.96355,0.96382,0.99019,0.91793,0.45154,0.26368,0.79942,0.0093961,0.0093961,0.0093961
63,9836.34,0.36809,0.23471,0.81404,0.98017,0.95395,0.99137,0.91667,0.45497,0.26615,0.79771,0.0093862,0.0093862,0.0093862
64,9991.28,0.3692,0.23382,0.81307,0.96762,0.9829,0.99158,0.91774,0.46238,0.25256,0.80375,0.0093763,0.0093763,0.0093763
65,10146.3,0.36564,0.23398,0.80851,0.97029,0.96679,0.99151,0.91055,0.47322,0.26998,0.80604,0.0093664,0.0093664,0.0093664
66,10302.1,0.36733,0.23533,0.81518,0.95228,0.98458,0.99172,0.91654,0.46274,0.26747,0.79988,0.0093565,0.0093565,0.0093565
67,10458.5,0.36233,0.23155,0.812,0.96248,0.96382,0.9903,0.91275,0.46686,0.272,0.79982,0.0093466,0.0093466,0.0093466
68,10615.1,0.36487,0.23278,0.81272,0.95067,0.97039,0.98954,0.90638,0.46377,0.28291,0.80066,0.0093367,0.0093367,0.0093367
69,10770.6,0.36272,0.23073,0.81392,0.97965,0.95029,0.99047,0.91227,0.45501,0.26557,0.79742,0.0093268,0.0093268,0.0093268
70,10926.9,0.36336,0.23091,0.81194,0.94672,0.9936,0.99076,0.90673,0.47107,0.26782,0.80811,0.0093169,0.0093169,0.0093169
71,11081.7,0.35775,0.22619,0.81097,0.96384,0.96711,0.98788,0.90641,0.47075,0.26921,0.80776,0.009307,0.009307,0.009307
72,11237.9,0.35151,0.22331,0.80667,0.97047,0.97287,0.98981,0.90411,0.46845,0.26393,0.80104,0.0092971,0.0092971,0.0092971
73,11394.6,0.35406,0.22944,0.81145,0.96473,0.96382,0.98888,0.90963,0.46873,0.2763,0.80071,0.0092872,0.0092872,0.0092872
74,11550.4,0.35271,0.2201,0.81001,0.95244,0.98807,0.98899,0.9098,0.46622,0.24809,0.80326,0.0092773,0.0092773,0.0092773
75,11706.5,0.35195,0.21935,0.81141,0.97527,0.95066,0.9881,0.91517,0.45704,0.26697,0.79807,0.0092674,0.0092674,0.0092674
76,11862,0.34802,0.22168,0.807,0.96935,0.95724,0.98978,0.91163,0.46866,0.26148,0.80432,0.0092575,0.0092575,0.0092575
77,12016.7,0.35116,0.22762,0.80845,0.94833,0.97697,0.98979,0.90918,0.4589,0.26567,0.80321,0.0092476,0.0092476,0.0092476
78,12171.8,0.34691,0.22043,0.80394,0.96638,0.96382,0.98856,0.91051,0.4667,0.27099,0.80386,0.0092377,0.0092377,0.0092377
79,12327.6,0.35083,0.22046,0.80577,0.9732,0.95545,0.98963,0.91244,0.46364,0.27235,0.80339,0.0092278,0.0092278,0.0092278
80,12483.8,0.34462,0.21867,0.8047,0.96932,0.96053,0.98907,0.9122,0.45888,0.26568,0.80375,0.0092179,0.0092179,0.0092179
81,12639.8,0.34325,0.21687,0.80685,0.97312,0.95276,0.98982,0.91298,0.45511,0.26502,0.79953,0.009208,0.009208,0.009208
82,12795,0.34332,0.21514,0.8066,0.94138,0.98355,0.99011,0.91612,0.45451,0.257,0.7972,0.0091981,0.0091981,0.0091981
83,12951.2,0.34564,0.22104,0.80913,0.95238,0.99013,0.99096,0.91111,0.46213,0.26754,0.79902,0.0091882,0.0091882,0.0091882
84,13106.4,0.34342,0.22743,0.80326,0.9518,0.98684,0.99153,0.91287,0.47432,0.26229,0.80222,0.0091783,0.0091783,0.0091783
85,13262.2,0.33612,0.21952,0.80029,0.96474,0.97368,0.99111,0.91119,0.47416,0.26707,0.8012,0.0091684,0.0091684,0.0091684
86,13418.1,0.33404,0.20932,0.80361,0.95463,0.98026,0.99209,0.91281,0.46519,0.27164,0.79961,0.0091585,0.0091585,0.0091585
87,13573.7,0.33768,0.21491,0.80391,0.95465,0.96953,0.99124,0.91595,0.45855,0.27631,0.79915,0.0091486,0.0091486,0.0091486
88,13728.6,0.33475,0.21155,0.80267,0.97956,0.94569,0.99118,0.91797,0.45196,0.27372,0.79895,0.0091387,0.0091387,0.0091387
89,13885.4,0.33108,0.21019,0.80356,0.95774,0.96923,0.99208,0.91734,0.45268,0.27785,0.79667,0.0091288,0.0091288,0.0091288
90,14041.1,0.33019,0.20957,0.80127,0.95514,0.98052,0.99217,0.92159,0.45011,0.26603,0.79632,0.0091189,0.0091189,0.0091189
91,14197.3,0.33092,0.20607,0.80401,0.96291,0.97368,0.99263,0.92163,0.4469,0.25151,0.79503,0.009109,0.009109,0.009109
92,14353.6,0.32887,0.20872,0.80194,0.95471,0.9707,0.99022,0.91605,0.44907,0.27056,0.79512,0.0090991,0.0090991,0.0090991
93,14509.4,0.33268,0.20894,0.80219,0.96411,0.97189,0.99148,0.91948,0.44815,0.25585,0.79517,0.0090892,0.0090892,0.0090892
94,14664.7,0.32608,0.20521,0.80221,0.95811,0.96711,0.99101,0.91789,0.44076,0.26574,0.79276,0.0090793,0.0090793,0.0090793
95,14821,0.33171,0.2052,0.80439,0.96392,0.96675,0.99056,0.91544,0.44285,0.2721,0.79361,0.0090694,0.0090694,0.0090694
96,14977.4,0.32919,0.2045,0.80042,0.97326,0.95794,0.99117,0.9174,0.44091,0.26225,0.79277,0.0090595,0.0090595,0.0090595
97,15132.6,0.32615,0.20806,0.80092,0.97979,0.95709,0.99221,0.92049,0.43792,0.2546,0.79317,0.0090496,0.0090496,0.0090496
98,15288.6,0.32815,0.20723,0.79828,0.96103,0.97368,0.99202,0.91974,0.43443,0.26093,0.79343,0.0090397,0.0090397,0.0090397
99,15445.1,0.32952,0.20449,0.80281,0.96525,0.97039,0.99216,0.91987,0.43993,0.25024,0.79495,0.0090298,0.0090298,0.0090298
100,15601.1,0.32358,0.20297,0.7951,0.96766,0.97039,0.99267,0.91722,0.44184,0.24884,0.79521,0.0090199,0.0090199,0.0090199
101,15756,0.32163,0.20346,0.80343,0.96427,0.97665,0.99227,0.92045,0.44444,0.25284,0.79673,0.00901,0.00901,0.00901
102,15911.7,0.32276,0.20716,0.79982,0.96127,0.97977,0.99135,0.91941,0.44633,0.26179,0.79627,0.0090001,0.0090001,0.0090001
103,16067.5,0.31775,0.19805,0.79672,0.96735,0.97461,0.99261,0.92113,0.44816,0.25744,0.79664,0.0089902,0.0089902,0.0089902
104,16222.8,0.32174,0.20016,0.79709,0.97058,0.97665,0.99289,0.92184,0.45316,0.24607,0.79692,0.0089803,0.0089803,0.0089803
105,16378.2,0.31972,0.19757,0.80258,0.97671,0.96579,0.99256,0.91992,0.45368,0.24662,0.79635,0.0089704,0.0089704,0.0089704
106,16534.5,0.32006,0.20203,0.79674,0.96536,0.97697,0.99263,0.9175,0.45466,0.24911,0.79651,0.0089605,0.0089605,0.0089605
107,16690.5,0.31715,0.19722,0.79987,0.9731,0.96711,0.99162,0.91713,0.45752,0.25119,0.79817,0.0089506,0.0089506,0.0089506
108,16847.2,0.3173,0.20138,0.79725,0.97999,0.96667,0.99126,0.91828,0.45402,0.25035,0.79719,0.0089407,0.0089407,0.0089407
109,17003.6,0.31711,0.19665,0.79857,0.97992,0.96325,0.99076,0.91784,0.45653,0.2532,0.79707,0.0089308,0.0089308,0.0089308
110,17158.9,0.3142,0.19796,0.79592,0.97675,0.96751,0.99095,0.9182,0.45234,0.25224,0.7957,0.0089209,0.0089209,0.0089209
111,17315.3,0.31616,0.19543,0.79785,0.98337,0.97244,0.99159,0.91897,0.45266,0.24171,0.79634,0.008911,0.008911,0.008911
112,17471.4,0.31475,0.19293,0.79769,0.97689,0.97352,0.99191,0.92277,0.4489,0.24242,0.79489,0.0089011,0.0089011,0.0089011
113,17627.5,0.30817,0.19172,0.79454,0.98,0.96705,0.99186,0.92002,0.45085,0.241,0.79563,0.0088912,0.0088912,0.0088912
