epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.6416,0.78943,2.31495,0.97615,0.8019,0.69007,0.78962,0.6414,0.76314,1.34095,0.95587,0.00332816,0.00332816,0.00332816
2,72.0698,0.69729,0.9263,0.94066,0.87695,0.73628,0.85761,0.71548,0.66605,0.98822,0.9191,0.0066549,0.0066549,0.0066549
3,104.69,0.72404,0.69274,0.95024,0.84466,0.75856,0.87247,0.69677,0.8288,0.8162,0.9768,0.00997503,0.00997503,0.00997503
4,136.673,0.70703,0.59058,0.94488,0.84937,0.76142,0.87666,0.73287,0.67933,0.77387,0.93336,0.0099703,0.0099703,0.0099703
5,168.854,0.66404,0.51795,0.92815,0.89088,0.76769,0.888,0.73765,0.6987,0.71066,0.92623,0.0099604,0.0099604,0.0099604
6,200.982,0.62017,0.48105,0.90653,0.87822,0.84793,0.92816,0.77056,0.68177,0.60098,0.931,0.0099505,0.0099505,0.0099505
7,233.09,0.598,0.44855,0.89778,0.86148,0.82135,0.90851,0.761,0.66521,0.66298,0.92774,0.0099406,0.0099406,0.0099406
8,265.288,0.57812,0.42983,0.88708,0.87656,0.8552,0.93649,0.79191,0.6409,0.5831,0.91512,0.0099307,0.0099307,0.0099307
9,297.446,0.56337,0.41278,0.88613,0.88178,0.87329,0.94328,0.79626,0.65947,0.53668,0.92476,0.0099208,0.0099208,0.0099208
10,329.839,0.55542,0.39767,0.88846,0.86392,0.84817,0.93354,0.79987,0.63197,0.57702,0.91112,0.0099109,0.0099109,0.0099109
11,362.03,0.54225,0.38887,0.8788,0.90325,0.9059,0.96144,0.82776,0.60154,0.45814,0.90084,0.009901,0.009901,0.009901
12,394.125,0.53484,0.3835,0.87361,0.86613,0.8161,0.90619,0.78389,0.58149,0.71233,0.89469,0.0098911,0.0098911,0.0098911
