epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.6699,0.76913,2.20189,0.96823,0.82733,0.81401,0.89273,0.67818,0.91145,1.06348,1.05079,0.00332904,0.00332904,0.00332904
2,75.8165,0.67209,0.85389,0.92737,0.86219,0.88917,0.93149,0.73593,0.7944,0.74226,0.99748,0.00665578,0.00665578,0.00665578
3,110.552,0.69126,0.65213,0.93292,0.89635,0.85926,0.93165,0.72539,0.8574,0.75496,1.02482,0.00997591,0.00997591,0.00997591
4,144.889,0.68345,0.55809,0.93456,0.86093,0.79652,0.88776,0.66829,0.94432,1.08654,1.08595,0.0099703,0.0099703,0.0099703
5,179.048,0.62677,0.49966,0.90836,0.91156,0.87974,0.94357,0.75189,0.78227,0.58956,0.98632,0.0099604,0.0099604,0.0099604
6,212.924,0.59408,0.46584,0.89498,0.91966,0.90573,0.94711,0.73937,0.84296,0.57415,1.03127,0.0099505,0.0099505,0.0099505
7,247.241,0.57009,0.43361,0.88344,0.9258,0.8828,0.95038,0.75729,0.79808,0.56856,1.00809,0.0099406,0.0099406,0.0099406
8,281.453,0.55047,0.4124,0.87951,0.91166,0.92739,0.95341,0.76946,0.77108,0.50183,0.99371,0.0099307,0.0099307,0.0099307
9,315.744,0.53437,0.40674,0.87495,0.93478,0.93631,0.96677,0.7807,0.75956,0.47769,0.98692,0.0099208,0.0099208,0.0099208
10,350.195,0.52167,0.38397,0.86753,0.93898,0.92357,0.95895,0.78436,0.77576,0.53274,0.9848,0.0099109,0.0099109,0.0099109
11,384.41,0.5146,0.38139,0.86628,0.90344,0.90587,0.96063,0.75735,0.80666,0.5231,0.99783,0.009901,0.009901,0.009901
12,418.634,0.50801,0.37997,0.86393,0.93432,0.90602,0.95703,0.78011,0.74494,0.47721,0.9729,0.0098911,0.0098911,0.0098911
13,452.573,0.49602,0.36166,0.8604,0.93815,0.90809,0.96625,0.78843,0.74592,0.46352,0.96686,0.0098812,0.0098812,0.0098812
14,486.583,0.48712,0.35426,0.85623,0.911,0.93879,0.96731,0.79383,0.72235,0.47235,0.96656,0.0098713,0.0098713,0.0098713
15,520.969,0.48098,0.34794,0.85473,0.92227,0.91465,0.96498,0.79876,0.71428,0.45725,0.96893,0.0098614,0.0098614,0.0098614
16,554.672,0.47257,0.34161,0.85217,0.8952,0.90319,0.95579,0.78714,0.7284,0.47902,0.96449,0.0098515,0.0098515,0.0098515
17,588.827,0.47084,0.33898,0.85041,0.94254,0.90701,0.96426,0.79399,0.74519,0.45986,0.96583,0.0098416,0.0098416,0.0098416
18,623.037,0.46696,0.33036,0.84978,0.90976,0.93758,0.95604,0.78804,0.70837,0.44732,0.96047,0.0098317,0.0098317,0.0098317
19,657.391,0.4619,0.32795,0.8439,0.91992,0.92102,0.95462,0.79058,0.75466,0.50077,0.99438,0.0098218,0.0098218,0.0098218
20,691.458,0.46009,0.32839,0.84597,0.89997,0.94268,0.9552,0.79081,0.72645,0.46831,0.9721,0.0098119,0.0098119,0.0098119
21,725.675,0.45586,0.32178,0.84734,0.90633,0.96433,0.97098,0.79939,0.72032,0.44096,0.96245,0.009802,0.009802,0.009802
22,759.725,0.4512,0.31899,0.84325,0.90793,0.90573,0.95335,0.7852,0.75312,0.47278,0.98374,0.0097921,0.0097921,0.0097921
23,794.114,0.445,0.3206,0.84121,0.92648,0.92102,0.9652,0.80703,0.69387,0.45024,0.95723,0.0097822,0.0097822,0.0097822
24,828.18,0.43758,0.31735,0.83969,0.94182,0.90955,0.96281,0.79444,0.74232,0.45903,0.97641,0.0097723,0.0097723,0.0097723
25,862.193,0.43765,0.31725,0.84086,0.91647,0.89457,0.94908,0.79076,0.7101,0.52632,0.96064,0.0097624,0.0097624,0.0097624
26,896.321,0.43614,0.30627,0.83768,0.93179,0.92866,0.9625,0.8021,0.70818,0.45541,0.96122,0.0097525,0.0097525,0.0097525
27,930.925,0.4279,0.30158,0.8313,0.89254,0.92994,0.95605,0.80543,0.69921,0.47881,0.95429,0.0097426,0.0097426,0.0097426
28,965.046,0.42978,0.30324,0.83301,0.94594,0.92229,0.97249,0.81036,0.71199,0.42395,0.96736,0.0097327,0.0097327,0.0097327
29,999.195,0.42701,0.2992,0.83575,0.93167,0.93798,0.9707,0.81001,0.69392,0.41296,0.95589,0.0097228,0.0097228,0.0097228
30,1033.09,0.42672,0.29789,0.83778,0.93552,0.94522,0.97415,0.81432,0.69979,0.40524,0.96689,0.0097129,0.0097129,0.0097129
31,1067.26,0.42268,0.29389,0.83502,0.90883,0.92696,0.95159,0.79722,0.7163,0.4857,0.96765,0.009703,0.009703,0.009703
32,1101.52,0.42049,0.29249,0.8325,0.93804,0.92994,0.96044,0.79888,0.73851,0.45004,0.98335,0.0096931,0.0096931,0.0096931
33,1135.77,0.42034,0.29284,0.83106,0.92165,0.92866,0.95452,0.79168,0.72745,0.49144,0.96941,0.0096832,0.0096832,0.0096832
34,1169.81,0.42276,0.2904,0.8355,0.94728,0.93848,0.96788,0.81431,0.69804,0.41596,0.9582,0.0096733,0.0096733,0.0096733
35,1203.64,0.41679,0.28995,0.82641,0.91399,0.95414,0.96883,0.80676,0.72118,0.41375,0.97222,0.0096634,0.0096634,0.0096634
36,1237.44,0.41398,0.2898,0.833,0.93486,0.95669,0.97564,0.82044,0.68869,0.395,0.94335,0.0096535,0.0096535,0.0096535
37,1271.36,0.41132,0.2843,0.8298,0.92124,0.95366,0.96255,0.80077,0.71712,0.41589,0.96999,0.0096436,0.0096436,0.0096436
38,1305.81,0.40843,0.28736,0.82989,0.92963,0.94777,0.97384,0.8136,0.6912,0.39413,0.95824,0.0096337,0.0096337,0.0096337
39,1340.11,0.41202,0.28067,0.8291,0.91404,0.94818,0.97255,0.81019,0.70566,0.41976,0.96194,0.0096238,0.0096238,0.0096238
40,1374.18,0.40879,0.28255,0.83035,0.93299,0.94904,0.97402,0.82071,0.67729,0.39703,0.94869,0.0096139,0.0096139,0.0096139
41,1408.34,0.40338,0.27963,0.82687,0.9275,0.94523,0.9739,0.82354,0.68717,0.40397,0.95201,0.009604,0.009604,0.009604
42,1442.7,0.40656,0.27885,0.82887,0.93325,0.92357,0.96867,0.81719,0.6779,0.42126,0.9513,0.0095941,0.0095941,0.0095941
43,1476.91,0.40107,0.27485,0.82682,0.93318,0.95287,0.97271,0.82477,0.6601,0.398,0.93773,0.0095842,0.0095842,0.0095842
44,1510.93,0.39952,0.2754,0.82782,0.93353,0.93885,0.96299,0.81904,0.68122,0.4322,0.94407,0.0095743,0.0095743,0.0095743
45,1545.15,0.3981,0.27247,0.82742,0.91984,0.95669,0.97403,0.81854,0.6879,0.39449,0.95097,0.0095644,0.0095644,0.0095644
46,1579.21,0.39604,0.27315,0.82437,0.90829,0.94621,0.96595,0.81028,0.68262,0.42479,0.95101,0.0095545,0.0095545,0.0095545
47,1613.28,0.39445,0.26954,0.82664,0.93567,0.92866,0.97138,0.82358,0.67986,0.40765,0.94641,0.0095446,0.0095446,0.0095446
48,1647.37,0.39326,0.2706,0.82253,0.9196,0.92357,0.96864,0.82152,0.69104,0.42204,0.95536,0.0095347,0.0095347,0.0095347
49,1681.6,0.3944,0.26834,0.8268,0.93617,0.95287,0.97773,0.82284,0.69588,0.37607,0.95598,0.0095248,0.0095248,0.0095248
