epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,62.3892,0.77308,1.26182,0.90077,0.78555,0.75467,0.84591,0.67312,0.74491,0.97017,0.90872,0.00333077,0.00333077,0.00333077
2,120.661,0.69362,0.67732,0.88399,0.84328,0.74273,0.85159,0.67821,0.74876,1.01646,0.93023,0.0066575,0.0066575,0.0066575
3,178.064,0.74561,0.67973,0.91703,0.81404,0.81193,0.82847,0.63643,0.84836,0.87129,1.016,0.00997764,0.00997764,0.00997764
4,234.802,0.74869,0.63955,0.93886,0.81395,0.73237,0.83696,0.64126,0.78793,0.94582,0.99482,0.0099703,0.0099703,0.0099703
5,291.923,0.69634,0.56502,0.92559,0.74618,0.71489,0.81421,0.6411,0.78805,1.12699,0.97602,0.0099604,0.0099604,0.0099604
6,348.737,0.65797,0.52541,0.91162,0.84038,0.72152,0.8428,0.66091,0.75602,1.03995,0.9493,0.0099505,0.0099505,0.0099505
7,405.909,0.63239,0.48723,0.90263,0.7838,0.83906,0.86443,0.6758,0.74537,0.82092,0.97661,0.0099406,0.0099406,0.0099406
8,462.808,0.61046,0.46379,0.89519,0.82129,0.8726,0.91838,0.74595,0.68046,0.66976,0.93635,0.0099307,0.0099307,0.0099307
9,520.231,0.60115,0.43924,0.89086,0.80945,0.88608,0.89628,0.75302,0.63084,0.68997,0.91037,0.0099208,0.0099208,0.0099208
10,577.425,0.58475,0.41626,0.88302,0.79405,0.83243,0.86394,0.71575,0.68328,0.83833,0.94154,0.0099109,0.0099109,0.0099109
11,634.531,0.56979,0.41945,0.87708,0.8624,0.89911,0.93931,0.79884,0.63615,0.58093,0.92196,0.009901,0.009901,0.009901
12,691.848,0.55971,0.40059,0.87536,0.76557,0.8487,0.84287,0.69542,0.63551,0.80763,0.91698,0.0098911,0.0098911,0.0098911
13,749.337,0.54852,0.39353,0.86888,0.81213,0.84448,0.88561,0.73556,0.64698,0.74359,0.92356,0.0098812,0.0098812,0.0098812
14,806.238,0.53871,0.38146,0.86911,0.81963,0.89292,0.93011,0.77088,0.66692,0.64355,0.92776,0.0098713,0.0098713,0.0098713
15,863.692,0.53221,0.38859,0.86475,0.84615,0.90295,0.91999,0.78644,0.62299,0.61715,0.92199,0.0098614,0.0098614,0.0098614
16,921.412,0.52611,0.36982,0.86004,0.90608,0.85895,0.9498,0.78339,0.67376,0.60086,0.94015,0.0098515,0.0098515,0.0098515
17,978.491,0.52305,0.35354,0.85875,0.85041,0.85326,0.92365,0.74288,0.71691,0.71629,0.95024,0.0098416,0.0098416,0.0098416
18,1035.65,0.51898,0.36257,0.86102,0.8327,0.85413,0.91879,0.7916,0.58334,0.74187,0.89222,0.0098317,0.0098317,0.0098317
19,1092.94,0.50848,0.34821,0.857,0.79427,0.8587,0.86447,0.73718,0.59496,0.66358,0.91724,0.0098218,0.0098218,0.0098218
20,1149.98,0.50539,0.34955,0.85303,0.88589,0.90319,0.94633,0.82139,0.60055,0.55978,0.90254,0.0098119,0.0098119,0.0098119
21,1206.98,0.50658,0.34532,0.85396,0.89064,0.87101,0.9312,0.79958,0.58324,0.55183,0.89464,0.009802,0.009802,0.009802
22,1264.13,0.49377,0.3471,0.85124,0.79313,0.87353,0.88513,0.74876,0.61419,0.72623,0.91094,0.0097921,0.0097921,0.0097921
23,1321.53,0.49304,0.33841,0.85186,0.8909,0.88487,0.94486,0.77722,0.6144,0.55208,0.91155,0.0097822,0.0097822,0.0097822
24,1379.14,0.48373,0.32934,0.84716,0.88623,0.80832,0.91482,0.76591,0.63654,0.71211,0.91824,0.0097723,0.0097723,0.0097723
25,1436.64,0.48379,0.32905,0.84281,0.85063,0.9126,0.92051,0.78423,0.6026,0.58906,0.897,0.0097624,0.0097624,0.0097624
26,1493.91,0.47975,0.32151,0.84528,0.88012,0.88949,0.94027,0.79832,0.5955,0.56638,0.9117,0.0097525,0.0097525,0.0097525
27,1550.94,0.47477,0.32533,0.84295,0.84856,0.92164,0.93507,0.77695,0.5906,0.56292,0.89861,0.0097426,0.0097426,0.0097426
28,1607.73,0.47382,0.31626,0.84624,0.82003,0.81024,0.88724,0.75804,0.5916,0.72462,0.89405,0.0097327,0.0097327,0.0097327
29,1664.69,0.47049,0.315,0.84215,0.80671,0.88807,0.88541,0.76803,0.54809,0.70927,0.88747,0.0097228,0.0097228,0.0097228
30,1722.21,0.46452,0.31315,0.83944,0.88297,0.86016,0.92388,0.79281,0.57576,0.59142,0.8843,0.0097129,0.0097129,0.0097129
31,1779.34,0.46377,0.31444,0.84141,0.86464,0.85714,0.92986,0.80539,0.60001,0.6624,0.90231,0.009703,0.009703,0.009703
32,1836.39,0.46122,0.31196,0.83935,0.85128,0.84876,0.89918,0.77233,0.58489,0.69868,0.90563,0.0096931,0.0096931,0.0096931
33,1893.37,0.45888,0.30517,0.84091,0.85384,0.86621,0.90685,0.77431,0.58298,0.64608,0.90006,0.0096832,0.0096832,0.0096832
34,1950.56,0.45912,0.30872,0.84157,0.83087,0.90018,0.93305,0.78619,0.60655,0.62224,0.90558,0.0096733,0.0096733,0.0096733
35,2007.48,0.46493,0.30617,0.84039,0.84511,0.85533,0.90426,0.76091,0.59844,0.66201,0.91398,0.0096634,0.0096634,0.0096634
36,2064.39,0.44936,0.30302,0.83674,0.82109,0.89813,0.8877,0.75719,0.58337,0.67476,0.8991,0.0096535,0.0096535,0.0096535
37,2121.37,0.44494,0.29787,0.8358,0.88821,0.88123,0.94912,0.79532,0.62893,0.56908,0.9269,0.0096436,0.0096436,0.0096436
38,2178.25,0.4487,0.29443,0.83556,0.88893,0.91802,0.96257,0.83144,0.57646,0.53332,0.89927,0.0096337,0.0096337,0.0096337
39,2235.18,0.45084,0.29065,0.83703,0.82252,0.86257,0.87753,0.75199,0.58837,0.74532,0.90131,0.0096238,0.0096238,0.0096238
40,2291.68,0.44756,0.29598,0.83595,0.85404,0.87161,0.90442,0.77612,0.57784,0.65084,0.89776,0.0096139,0.0096139,0.0096139
41,2348.7,0.43068,0.28561,0.82785,0.86867,0.87281,0.93685,0.80821,0.54959,0.64659,0.88095,0.009604,0.009604,0.009604
42,2405.87,0.43931,0.29337,0.83074,0.87284,0.88129,0.93213,0.7999,0.57268,0.56574,0.88674,0.0095941,0.0095941,0.0095941
43,2462.54,0.43797,0.28834,0.83423,0.90186,0.8807,0.94155,0.81046,0.57678,0.5631,0.89542,0.0095842,0.0095842,0.0095842
44,2519.73,0.43862,0.28611,0.83148,0.9055,0.89693,0.96053,0.836,0.57929,0.54181,0.89484,0.0095743,0.0095743,0.0095743
45,2576.89,0.4332,0.29852,0.82721,0.89187,0.90985,0.94374,0.8269,0.58157,0.52374,0.8981,0.0095644,0.0095644,0.0095644
46,2633.35,0.43236,0.29421,0.8292,0.8522,0.87824,0.92598,0.80758,0.55377,0.57328,0.8855,0.0095545,0.0095545,0.0095545
47,2690.41,0.42685,0.27905,0.82844,0.80896,0.88487,0.88031,0.76482,0.56202,0.64772,0.89142,0.0095446,0.0095446,0.0095446
48,2747.2,0.42904,0.28431,0.82696,0.85449,0.86377,0.89728,0.78463,0.5434,0.64149,0.87596,0.0095347,0.0095347,0.0095347
49,2804.73,0.42884,0.27826,0.83059,0.9173,0.88251,0.95135,0.83337,0.55055,0.52139,0.88846,0.0095248,0.0095248,0.0095248
50,2862.11,0.42047,0.27675,0.82484,0.90817,0.89693,0.96028,0.85224,0.53114,0.51292,0.88106,0.0095149,0.0095149,0.0095149
51,2919.43,0.42126,0.27327,0.82507,0.86047,0.86197,0.91431,0.80838,0.53819,0.63489,0.88011,0.009505,0.009505,0.009505
52,2976.19,0.42531,0.27441,0.82644,0.86625,0.87836,0.89954,0.77504,0.55911,0.61033,0.88537,0.0094951,0.0094951,0.0094951
53,3033.3,0.42541,0.27615,0.82647,0.85993,0.84388,0.92396,0.80524,0.56639,0.59508,0.89144,0.0094852,0.0094852,0.0094852
54,3090.39,0.41584,0.26942,0.82709,0.81831,0.83616,0.87961,0.76328,0.57507,0.68086,0.8932,0.0094753,0.0094753,0.0094753
55,3147.54,0.41455,0.26894,0.82282,0.79203,0.86799,0.86674,0.76122,0.54914,0.71647,0.8822,0.0094654,0.0094654,0.0094654
56,3204.97,0.41404,0.26385,0.82432,0.86107,0.87421,0.91855,0.79399,0.58375,0.60068,0.89671,0.0094555,0.0094555,0.0094555
57,3262.09,0.41474,0.26283,0.82476,0.85644,0.86618,0.93162,0.81172,0.56569,0.60812,0.8874,0.0094456,0.0094456,0.0094456
58,3319.28,0.41429,0.27237,0.82292,0.83928,0.87506,0.9174,0.80256,0.57568,0.67446,0.89704,0.0094357,0.0094357,0.0094357
59,3376.14,0.41665,0.27851,0.82582,0.85987,0.81676,0.90355,0.77726,0.59597,0.68889,0.90515,0.0094258,0.0094258,0.0094258
60,3432.82,0.41221,0.2649,0.82419,0.91518,0.88454,0.94908,0.83185,0.55405,0.56416,0.88648,0.0094159,0.0094159,0.0094159
61,3489.68,0.40623,0.26617,0.82095,0.89121,0.90855,0.95729,0.83785,0.56854,0.54093,0.89279,0.009406,0.009406,0.009406
62,3546.74,0.40611,0.26189,0.82122,0.86149,0.87281,0.89599,0.78206,0.57768,0.62946,0.90048,0.0093961,0.0093961,0.0093961
63,3603.59,0.4015,0.26106,0.81822,0.893,0.8903,0.94771,0.81601,0.60429,0.65595,0.89734,0.0093862,0.0093862,0.0093862
64,3660.81,0.40767,0.26401,0.82361,0.87779,0.90052,0.94373,0.80616,0.59873,0.58337,0.90398,0.0093763,0.0093763,0.0093763
65,3717.59,0.40587,0.25987,0.81834,0.84007,0.88652,0.88239,0.76652,0.56809,0.63152,0.88966,0.0093664,0.0093664,0.0093664
66,3775.43,0.39926,0.25865,0.81842,0.88425,0.88416,0.95013,0.82418,0.54933,0.56216,0.88438,0.0093565,0.0093565,0.0093565
67,3832.85,0.40268,0.25688,0.81907,0.83428,0.90536,0.9351,0.80779,0.58495,0.57371,0.89624,0.0093466,0.0093466,0.0093466
68,3889.95,0.39672,0.25727,0.81727,0.84504,0.85465,0.92175,0.8021,0.56808,0.65061,0.88928,0.0093367,0.0093367,0.0093367
69,3946.95,0.39826,0.25196,0.81747,0.86033,0.84087,0.90564,0.78808,0.57871,0.6763,0.89347,0.0093268,0.0093268,0.0093268
70,4004.18,0.39756,0.2529,0.81556,0.87112,0.88414,0.92668,0.79813,0.5885,0.61406,0.89585,0.0093169,0.0093169,0.0093169
71,4061.61,0.40511,0.25955,0.82086,0.87947,0.9138,0.9576,0.84484,0.5434,0.55675,0.88099,0.009307,0.009307,0.009307
72,4118.84,0.39643,0.25552,0.81718,0.89514,0.88186,0.95293,0.83941,0.54222,0.56075,0.88123,0.0092971,0.0092971,0.0092971
73,4175.98,0.39556,0.25022,0.81882,0.88159,0.85718,0.91468,0.78467,0.56843,0.70809,0.88986,0.0092872,0.0092872,0.0092872
74,4233.19,0.39372,0.25211,0.8165,0.89192,0.87462,0.93729,0.81868,0.54385,0.5749,0.87971,0.0092773,0.0092773,0.0092773
75,4290.51,0.38866,0.24659,0.81433,0.88458,0.86392,0.93492,0.82347,0.556,0.65109,0.88623,0.0092674,0.0092674,0.0092674
76,4348.02,0.39184,0.25135,0.81818,0.86964,0.8909,0.94517,0.83932,0.54373,0.59984,0.88822,0.0092575,0.0092575,0.0092575
77,4405.31,0.38935,0.25153,0.81649,0.85422,0.87945,0.92095,0.80931,0.55441,0.61394,0.89126,0.0092476,0.0092476,0.0092476
78,4462.3,0.39089,0.25636,0.81559,0.91409,0.83374,0.93691,0.82345,0.53494,0.59009,0.88011,0.0092377,0.0092377,0.0092377
79,4519.13,0.39008,0.24878,0.81692,0.87315,0.86799,0.92377,0.80754,0.5398,0.62644,0.88734,0.0092278,0.0092278,0.0092278
80,4576.49,0.39569,0.25771,0.81585,0.88229,0.86257,0.93336,0.81997,0.54806,0.58311,0.88752,0.0092179,0.0092179,0.0092179
81,4633.6,0.3903,0.24806,0.81741,0.90025,0.86799,0.94094,0.82173,0.54603,0.62108,0.88447,0.009208,0.009208,0.009208
82,4690.65,0.38754,0.25297,0.8161,0.87205,0.88327,0.94216,0.81565,0.5281,0.58392,0.87692,0.0091981,0.0091981,0.0091981
83,4747.75,0.37943,0.24586,0.81216,0.89773,0.87837,0.9419,0.82945,0.55407,0.56773,0.88772,0.0091882,0.0091882,0.0091882
84,4804.99,0.37954,0.24284,0.8142,0.90515,0.8226,0.92101,0.81439,0.54853,0.60646,0.88538,0.0091783,0.0091783,0.0091783
85,4862.44,0.38854,0.25161,0.8163,0.83492,0.87824,0.91989,0.80503,0.55832,0.6398,0.8845,0.0091684,0.0091684,0.0091684
86,4919.48,0.37777,0.24157,0.81156,0.87474,0.85835,0.9286,0.81879,0.55681,0.63643,0.884,0.0091585,0.0091585,0.0091585
87,4976.96,0.38337,0.24685,0.81453,0.87693,0.87824,0.93614,0.81005,0.58426,0.6172,0.89469,0.0091486,0.0091486,0.0091486
88,5034.48,0.37733,0.24541,0.81455,0.86668,0.90126,0.92403,0.81106,0.56624,0.61305,0.88723,0.0091387,0.0091387,0.0091387
89,5091.6,0.37943,0.24146,0.80955,0.88621,0.87789,0.91741,0.8018,0.56604,0.62645,0.88664,0.0091288,0.0091288,0.0091288
90,5149.25,0.37788,0.24222,0.81338,0.89625,0.88849,0.93611,0.81679,0.57523,0.57172,0.88625,0.0091189,0.0091189,0.0091189
91,5206.58,0.37641,0.23876,0.81371,0.85382,0.87523,0.91226,0.80295,0.55293,0.66317,0.87945,0.009109,0.009109,0.009109
92,5263.52,0.37689,0.2391,0.81017,0.88998,0.83725,0.90386,0.79823,0.55181,0.69253,0.88076,0.0090991,0.0090991,0.0090991
93,5320.65,0.37394,0.23226,0.81416,0.88503,0.89088,0.92904,0.80713,0.57459,0.59877,0.89302,0.0090892,0.0090892,0.0090892
94,5378,0.37971,0.23865,0.81169,0.8869,0.89807,0.94066,0.82048,0.57539,0.60338,0.89276,0.0090793,0.0090793,0.0090793
95,5434.7,0.37328,0.238,0.80926,0.87975,0.89964,0.9455,0.82716,0.56401,0.5858,0.88779,0.0090694,0.0090694,0.0090694
96,5491.87,0.37289,0.23639,0.81186,0.87472,0.9217,0.94949,0.83484,0.54746,0.5383,0.87876,0.0090595,0.0090595,0.0090595
97,5549.05,0.37354,0.24082,0.81307,0.87545,0.90416,0.95022,0.84308,0.532,0.56553,0.87397,0.0090496,0.0090496,0.0090496
98,5606.37,0.37213,0.24115,0.8121,0.89229,0.86891,0.94683,0.84028,0.53155,0.59589,0.87291,0.0090397,0.0090397,0.0090397
99,5663.61,0.37061,0.23672,0.81043,0.89956,0.89074,0.95746,0.85093,0.53097,0.53779,0.87262,0.0090298,0.0090298,0.0090298
100,5721.01,0.36461,0.23247,0.8089,0.90448,0.89606,0.95931,0.84797,0.54618,0.53563,0.8779,0.0090199,0.0090199,0.0090199
101,5778.44,0.36567,0.23165,0.80563,0.90244,0.89768,0.95672,0.83983,0.55347,0.55541,0.8792,0.00901,0.00901,0.00901
102,5835.42,0.36979,0.23514,0.81004,0.92289,0.87281,0.95532,0.8417,0.55177,0.57565,0.8791,0.0090001,0.0090001,0.0090001
103,5892.34,0.36545,0.23302,0.80488,0.91629,0.87583,0.95671,0.84653,0.53686,0.5581,0.87766,0.0089902,0.0089902,0.0089902
104,5950.14,0.36662,0.23763,0.80882,0.8834,0.9134,0.95398,0.84972,0.52776,0.54157,0.87306,0.0089803,0.0089803,0.0089803
105,6007.41,0.36627,0.23111,0.80677,0.88023,0.89572,0.94531,0.83827,0.53302,0.55369,0.87271,0.0089704,0.0089704,0.0089704
106,6064.69,0.36055,0.22763,0.81027,0.87876,0.89271,0.94233,0.84054,0.52714,0.57241,0.86938,0.0089605,0.0089605,0.0089605
107,6122.02,0.36178,0.23038,0.80692,0.89021,0.89391,0.95178,0.84632,0.52252,0.53832,0.87059,0.0089506,0.0089506,0.0089506
108,6179.23,0.36166,0.23013,0.80642,0.90177,0.87764,0.94812,0.83885,0.53924,0.54455,0.87707,0.0089407,0.0089407,0.0089407
109,6235.89,0.36118,0.22618,0.81228,0.87826,0.87101,0.9401,0.82817,0.5581,0.60668,0.88098,0.0089308,0.0089308,0.0089308
110,6292.94,0.37156,0.22875,0.80861,0.89559,0.87523,0.94245,0.83156,0.55311,0.5816,0.87991,0.0089209,0.0089209,0.0089209
111,6350.15,0.3623,0.23039,0.80503,0.9049,0.8661,0.95108,0.83992,0.54299,0.56519,0.87697,0.008911,0.008911,0.008911
112,6407.21,0.36089,0.23042,0.8076,0.8952,0.89994,0.95804,0.84299,0.54661,0.53063,0.88006,0.0089011,0.0089011,0.0089011
113,6464.6,0.36151,0.2309,0.8065,0.91284,0.88384,0.95753,0.83823,0.5461,0.51327,0.87737,0.0088912,0.0088912,0.0088912
114,6521.73,0.35897,0.23065,0.80638,0.8856,0.89589,0.94398,0.82458,0.55236,0.53156,0.88034,0.0088813,0.0088813,0.0088813
115,6579.27,0.35515,0.22582,0.80709,0.89439,0.8692,0.93816,0.81964,0.55558,0.56843,0.88229,0.0088714,0.0088714,0.0088714
116,6636.38,0.36058,0.22635,0.80904,0.90316,0.86739,0.94032,0.82518,0.55139,0.57081,0.88005,0.0088615,0.0088615,0.0088615
117,6693.66,0.36036,0.22763,0.80608,0.903,0.88098,0.94607,0.83074,0.5556,0.55868,0.87945,0.0088516,0.0088516,0.0088516
118,6751.24,0.35422,0.22834,0.80678,0.88991,0.90144,0.94887,0.83594,0.54655,0.53884,0.87587,0.0088417,0.0088417,0.0088417
119,6808.97,0.35562,0.22878,0.8041,0.90039,0.88811,0.94943,0.83603,0.55303,0.54269,0.87747,0.0088318,0.0088318,0.0088318
