epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.8689,0.78654,2.36665,0.97549,0.82948,0.76998,0.86945,0.70077,0.78079,1.183,0.96344,0.00332298,0.00332298,0.00332298
2,56.789,0.68715,0.94866,0.93874,0.81995,0.6524,0.80026,0.64451,0.80133,1.05481,0.99402,0.00664972,0.00664972,0.00664972
3,81.1953,0.71881,0.69962,0.9467,0.82916,0.74796,0.8604,0.67973,0.77045,1.11765,0.97111,0.00996987,0.00996987,0.00996987
4,105.02,0.71203,0.5777,0.94578,0.87202,0.74715,0.88846,0.72833,0.73569,0.79018,0.94907,0.0099703,0.0099703,0.0099703
5,128.735,0.65651,0.50838,0.92203,0.85732,0.73052,0.86704,0.73341,0.65719,0.78655,0.92907,0.0099604,0.0099604,0.0099604
6,152.763,0.61559,0.46145,0.90611,0.85635,0.8008,0.90047,0.76059,0.65629,0.72974,0.9142,0.0099505,0.0099505,0.0099505
7,176.713,0.59206,0.44198,0.89591,0.87884,0.80879,0.89912,0.76876,0.61876,0.70028,0.91444,0.0099406,0.0099406,0.0099406
8,200.595,0.56995,0.42136,0.88503,0.83167,0.85559,0.91215,0.77682,0.62126,0.60093,0.91555,0.0099307,0.0099307,0.0099307
9,224.496,0.55802,0.40449,0.88135,0.80625,0.73801,0.85896,0.73115,0.62489,0.77056,0.91452,0.0099208,0.0099208,0.0099208
10,248.355,0.54669,0.39432,0.88082,0.83098,0.80479,0.90265,0.78383,0.58477,0.60773,0.90015,0.0099109,0.0099109,0.0099109
11,272.199,0.53215,0.37676,0.87001,0.86734,0.82842,0.92371,0.78948,0.62033,0.61022,0.9081,0.009901,0.009901,0.009901
12,295.905,0.52213,0.36954,0.87188,0.84629,0.81849,0.90712,0.77894,0.61542,0.63432,0.90872,0.0098911,0.0098911,0.0098911
13,319.984,0.51413,0.36328,0.8669,0.87695,0.84609,0.93158,0.80195,0.60764,0.58211,0.90519,0.0098812,0.0098812,0.0098812
