epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.9761,0.77041,2.24725,0.96368,0.67419,0.74081,0.74696,0.57895,0.77388,1.34453,0.98505,0.00332821,0.00332821,0.00332821
2,69.4804,0.68949,0.93196,0.93637,0.62537,0.69801,0.66987,0.544,0.7433,1.42513,0.97899,0.00665494,0.00665494,0.00665494
3,100.869,0.7191,0.69826,0.94793,0.81618,0.84268,0.87532,0.64143,0.85669,1.07464,1.01923,0.00997508,0.00997508,0.00997508
4,131.432,0.71962,0.60287,0.94302,0.67816,0.70886,0.73062,0.56982,0.82621,1.1545,1.01319,0.0099703,0.0099703,0.0099703
5,162.212,0.66294,0.52699,0.92524,0.80489,0.78078,0.86145,0.71023,0.68607,0.81458,0.96702,0.0099604,0.0099604,0.0099604
6,193.222,0.62364,0.48936,0.90505,0.7378,0.77004,0.84037,0.67408,0.70821,0.84892,0.96705,0.0099505,0.0099505,0.0099505
7,224.384,0.60475,0.46034,0.89884,0.84761,0.84207,0.90651,0.76085,0.64734,0.70753,0.93643,0.0099406,0.0099406,0.0099406
8,255.688,0.58533,0.43411,0.89073,0.77327,0.83062,0.8949,0.739,0.69039,0.76293,0.95622,0.0099307,0.0099307,0.0099307
9,286.808,0.56539,0.4171,0.88095,0.77111,0.84207,0.85412,0.70902,0.65277,0.77671,0.94156,0.0099208,0.0099208,0.0099208
10,318.172,0.55173,0.40615,0.88325,0.80706,0.85654,0.90205,0.74519,0.65285,0.7872,0.94314,0.0099109,0.0099109,0.0099109
11,349.22,0.54188,0.39294,0.87483,0.82284,0.89869,0.91776,0.76098,0.6326,0.67333,0.93057,0.009901,0.009901,0.009901
12,379.789,0.53559,0.39194,0.86962,0.73726,0.78602,0.82547,0.67067,0.61066,0.87443,0.92258,0.0098911,0.0098911,0.0098911
13,410.833,0.5275,0.37339,0.87394,0.82427,0.81426,0.88851,0.72744,0.65354,0.73393,0.93773,0.0098812,0.0098812,0.0098812
14,442.111,0.52053,0.37297,0.8669,0.83152,0.827,0.9107,0.76531,0.62681,0.73087,0.92199,0.0098713,0.0098713,0.0098713
15,473.322,0.5193,0.36408,0.86842,0.81164,0.84153,0.89744,0.71925,0.71128,0.72633,0.97187,0.0098614,0.0098614,0.0098614
16,504.631,0.50723,0.35969,0.8608,0.80823,0.87703,0.91263,0.78557,0.57249,0.62964,0.90759,0.0098515,0.0098515,0.0098515
17,535.63,0.49871,0.34675,0.8572,0.84129,0.77999,0.86291,0.72146,0.63005,0.82179,0.93118,0.0098416,0.0098416,0.0098416
18,567.053,0.50104,0.34975,0.86246,0.74506,0.84087,0.82604,0.68666,0.5729,0.78711,0.90173,0.0098317,0.0098317,0.0098317
19,598.223,0.49693,0.34654,0.85804,0.82559,0.79265,0.8628,0.70659,0.624,0.73225,0.93836,0.0098218,0.0098218,0.0098218
20,628.888,0.48948,0.34096,0.85693,0.86072,0.83544,0.91348,0.76247,0.60033,0.65776,0.91876,0.0098119,0.0098119,0.0098119
21,659.753,0.49013,0.3393,0.85773,0.82478,0.83415,0.9152,0.74896,0.62058,0.81246,0.93356,0.009802,0.009802,0.009802
22,690.77,0.48254,0.33708,0.85089,0.82498,0.82112,0.89861,0.76927,0.60539,0.7816,0.91838,0.0097921,0.0097921,0.0097921
23,721.762,0.48307,0.3308,0.85412,0.76458,0.85744,0.85799,0.71561,0.6112,0.72522,0.92604,0.0097822,0.0097822,0.0097822
24,752.712,0.48127,0.32311,0.85707,0.78607,0.8638,0.88248,0.7149,0.66371,0.78336,0.95557,0.0097723,0.0097723,0.0097723
25,783.982,0.47453,0.3261,0.84929,0.75574,0.83484,0.85758,0.73043,0.59805,0.79339,0.90017,0.0097624,0.0097624,0.0097624
26,815.271,0.46748,0.32452,0.84628,0.82327,0.85292,0.90231,0.75504,0.6062,0.71421,0.92002,0.0097525,0.0097525,0.0097525
27,846.511,0.46133,0.31639,0.8479,0.8031,0.87524,0.8916,0.74616,0.61249,0.64781,0.92628,0.0097426,0.0097426,0.0097426
28,877.557,0.46633,0.31502,0.84536,0.85048,0.8475,0.9206,0.78475,0.57956,0.70716,0.90524,0.0097327,0.0097327,0.0097327
29,908.731,0.46227,0.31079,0.84841,0.81783,0.83887,0.88202,0.7689,0.5481,0.69306,0.89903,0.0097228,0.0097228,0.0097228
30,939.741,0.45743,0.30745,0.84604,0.86389,0.8686,0.92506,0.79433,0.60363,0.59974,0.91485,0.0097129,0.0097129,0.0097129
31,970.348,0.46106,0.30629,0.84767,0.80221,0.86302,0.91445,0.77248,0.614,0.75225,0.91726,0.009703,0.009703,0.009703
32,1001.74,0.45663,0.30351,0.84693,0.71678,0.85775,0.83056,0.71153,0.55123,0.77881,0.89625,0.0096931,0.0096931,0.0096931
33,1033.18,0.45276,0.29712,0.84489,0.7943,0.87221,0.85864,0.74069,0.55635,0.70107,0.89819,0.0096832,0.0096832,0.0096832
34,1064.39,0.45064,0.30161,0.84333,0.83058,0.88354,0.87829,0.72925,0.64587,0.71573,0.93341,0.0096733,0.0096733,0.0096733
35,1095.46,0.44912,0.29791,0.84293,0.80889,0.81254,0.86197,0.74825,0.58208,0.82972,0.90112,0.0096634,0.0096634,0.0096634
36,1126.48,0.44371,0.29352,0.83774,0.81629,0.84147,0.90271,0.7606,0.58411,0.68587,0.90399,0.0096535,0.0096535,0.0096535
37,1158.01,0.44618,0.29714,0.84607,0.84234,0.87922,0.91664,0.77772,0.60277,0.65323,0.9116,0.0096436,0.0096436,0.0096436
38,1189.06,0.44264,0.29219,0.84015,0.83946,0.90144,0.92201,0.79552,0.58164,0.59416,0.90378,0.0096337,0.0096337,0.0096337
39,1220.3,0.44344,0.29084,0.84192,0.8404,0.86679,0.91864,0.78356,0.59942,0.65785,0.91957,0.0096238,0.0096238,0.0096238
40,1251.63,0.44246,0.28965,0.8409,0.81452,0.80207,0.88952,0.76223,0.60401,0.79672,0.91316,0.0096139,0.0096139,0.0096139
41,1282.87,0.43963,0.28795,0.83827,0.80145,0.84931,0.854,0.73412,0.61076,0.6869,0.91335,0.009604,0.009604,0.009604
42,1313.89,0.43927,0.28521,0.83454,0.79252,0.86112,0.89642,0.76077,0.61127,0.72731,0.92164,0.0095941,0.0095941,0.0095941
43,1344.95,0.43696,0.28313,0.83556,0.76351,0.79144,0.85089,0.74358,0.56951,0.85889,0.89247,0.0095842,0.0095842,0.0095842
44,1376.45,0.42865,0.2823,0.83792,0.81615,0.81615,0.88704,0.77055,0.58852,0.68084,0.91392,0.0095743,0.0095743,0.0095743
45,1407.61,0.43369,0.28202,0.83747,0.81572,0.86449,0.87941,0.72152,0.6175,0.70585,0.93284,0.0095644,0.0095644,0.0095644
46,1438.49,0.43282,0.28398,0.8403,0.87357,0.89451,0.93017,0.7916,0.63018,0.55149,0.93558,0.0095545,0.0095545,0.0095545
47,1469.55,0.43027,0.28277,0.83454,0.85995,0.8661,0.91038,0.77471,0.6123,0.5931,0.92849,0.0095446,0.0095446,0.0095446
48,1501.11,0.42654,0.27715,0.83256,0.80812,0.85046,0.91225,0.77877,0.60022,0.7181,0.9212,0.0095347,0.0095347,0.0095347
49,1531.94,0.42691,0.278,0.83279,0.80803,0.84234,0.86568,0.74917,0.5849,0.71348,0.91285,0.0095248,0.0095248,0.0095248
50,1563.06,0.43413,0.28154,0.83586,0.86791,0.88306,0.93844,0.81642,0.58772,0.61016,0.91229,0.0095149,0.0095149,0.0095149
51,1593.8,0.4221,0.2747,0.83169,0.83559,0.85292,0.92454,0.81151,0.56822,0.62722,0.90473,0.009505,0.009505,0.009505
52,1625.13,0.41794,0.2756,0.83181,0.86718,0.86076,0.91607,0.78945,0.58827,0.67908,0.9074,0.0094951,0.0094951,0.0094951
53,1656.3,0.42608,0.27438,0.83482,0.86542,0.88373,0.92983,0.80314,0.56888,0.62606,0.89573,0.0094852,0.0094852,0.0094852
54,1687.52,0.41769,0.26952,0.8325,0.8254,0.86136,0.88822,0.76435,0.57537,0.63337,0.90316,0.0094753,0.0094753,0.0094753
55,1718.59,0.4165,0.26969,0.82912,0.81309,0.87579,0.91075,0.77911,0.57476,0.64755,0.91687,0.0094654,0.0094654,0.0094654
56,1749.97,0.41838,0.2717,0.83132,0.79991,0.87713,0.88828,0.75923,0.59249,0.70109,0.91537,0.0094555,0.0094555,0.0094555
57,1781.19,0.41837,0.26555,0.83388,0.78053,0.83966,0.8428,0.71818,0.62372,0.78223,0.93126,0.0094456,0.0094456,0.0094456
58,1812.42,0.4174,0.26848,0.83359,0.82228,0.84147,0.88111,0.75106,0.6079,0.71903,0.93296,0.0094357,0.0094357,0.0094357
