epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.8514,0.8252,2.32755,0.98464,0.89211,0.85671,0.93886,0.80561,0.593,0.85825,0.91303,0.00332861,0.00332861,0.00332861
2,78.8841,0.72819,0.93087,0.9494,0.87141,0.79759,0.91271,0.77531,0.61863,0.71822,0.92071,0.00665534,0.00665534,0.00665534
3,112.633,0.75472,0.72052,0.96008,0.88331,0.88774,0.95705,0.79781,0.68268,0.64147,0.94227,0.00997548,0.00997548,0.00997548
4,146.425,0.74625,0.60052,0.95241,0.93641,0.94056,0.98447,0.85801,0.56621,0.49417,0.9013,0.0099703,0.0099703,0.0099703
5,180.204,0.68656,0.53668,0.93295,0.83684,0.85622,0.92016,0.7439,0.69727,0.81351,0.96349,0.0099604,0.0099604,0.0099604
6,213.952,0.64832,0.50047,0.91246,0.9396,0.93092,0.98019,0.87842,0.48807,0.45447,0.86846,0.0099505,0.0099505,0.0099505
7,247.761,0.62902,0.46932,0.90676,0.90792,0.88835,0.96325,0.84862,0.55152,0.51557,0.89306,0.0099406,0.0099406,0.0099406
8,281.519,0.60537,0.44971,0.8979,0.94197,0.88655,0.96417,0.84154,0.58746,0.6279,0.89548,0.0099307,0.0099307,0.0099307
9,315.165,0.5974,0.4415,0.89408,0.91444,0.81551,0.94464,0.8437,0.4605,0.59015,0.86183,0.0099208,0.0099208,0.0099208
10,348.617,0.58336,0.42527,0.88762,0.92495,0.87118,0.96697,0.8696,0.49388,0.51171,0.86431,0.0099109,0.0099109,0.0099109
11,381.919,0.56874,0.41106,0.8795,0.95619,0.91727,0.98264,0.8917,0.47106,0.38498,0.86222,0.009901,0.009901,0.009901
12,415.723,0.56437,0.40108,0.88295,0.95262,0.951,0.98506,0.87994,0.50729,0.38603,0.87033,0.0098911,0.0098911,0.0098911
13,449.232,0.55691,0.3997,0.87509,0.93719,0.94681,0.97975,0.89726,0.46103,0.37965,0.85967,0.0098812,0.0098812,0.0098812
14,482.902,0.55258,0.38861,0.87577,0.96126,0.95661,0.98559,0.87947,0.52693,0.358,0.88103,0.0098713,0.0098713,0.0098713
15,516.832,0.54035,0.38195,0.8724,0.94287,0.9412,0.98423,0.89963,0.44961,0.39736,0.85094,0.0098614,0.0098614,0.0098614
16,550.249,0.5379,0.37835,0.86998,0.92627,0.95869,0.9774,0.89698,0.45312,0.41596,0.85004,0.0098515,0.0098515,0.0098515
17,584.008,0.53108,0.3731,0.86877,0.95239,0.97671,0.98936,0.90457,0.45775,0.32004,0.84647,0.0098416,0.0098416,0.0098416
18,617.8,0.5327,0.36938,0.86765,0.92833,0.96948,0.98211,0.88495,0.47896,0.35171,0.85656,0.0098317,0.0098317,0.0098317
19,651.187,0.52204,0.36591,0.86318,0.9118,0.95492,0.98242,0.8837,0.47138,0.38576,0.85852,0.0098218,0.0098218,0.0098218
20,684.996,0.51494,0.35957,0.86354,0.93356,0.94809,0.98071,0.88541,0.4877,0.37734,0.85819,0.0098119,0.0098119,0.0098119
21,718.512,0.51076,0.35733,0.86132,0.93554,0.95587,0.98499,0.89967,0.44677,0.34321,0.84781,0.009802,0.009802,0.009802
22,752.073,0.5071,0.35089,0.85928,0.90497,0.92554,0.97472,0.90303,0.41157,0.42127,0.84005,0.0097921,0.0097921,0.0097921
23,785.93,0.50294,0.34798,0.8574,0.94425,0.94779,0.98412,0.91243,0.42052,0.34428,0.83916,0.0097822,0.0097822,0.0097822
24,819.606,0.50138,0.34651,0.85784,0.94255,0.9743,0.98785,0.9205,0.421,0.32017,0.84161,0.0097723,0.0097723,0.0097723
25,853.252,0.50285,0.34314,0.85699,0.95725,0.97113,0.98897,0.91493,0.44131,0.34286,0.84945,0.0097624,0.0097624,0.0097624
26,887.311,0.48889,0.34012,0.85478,0.94185,0.95743,0.98129,0.89429,0.44933,0.34722,0.84743,0.0097525,0.0097525,0.0097525
27,920.644,0.48883,0.33274,0.85272,0.94201,0.92851,0.98158,0.89011,0.48645,0.37951,0.86258,0.0097426,0.0097426,0.0097426
28,954.366,0.48955,0.32835,0.85343,0.94522,0.97016,0.98872,0.91541,0.43614,0.3348,0.8421,0.0097327,0.0097327,0.0097327
29,987.834,0.48741,0.32921,0.85164,0.9504,0.96962,0.98744,0.91037,0.44128,0.31957,0.84706,0.0097228,0.0097228,0.0097228
30,1021.28,0.47933,0.32467,0.8506,0.95117,0.97003,0.9857,0.90811,0.43554,0.33419,0.84388,0.0097129,0.0097129,0.0097129
31,1055.05,0.48011,0.32663,0.85199,0.95476,0.96627,0.98949,0.93887,0.38102,0.29675,0.82931,0.009703,0.009703,0.009703
32,1088.45,0.47874,0.3257,0.84964,0.93117,0.95625,0.98205,0.9168,0.42559,0.34057,0.84176,0.0096931,0.0096931,0.0096931
33,1122.22,0.47839,0.3247,0.84982,0.94172,0.95904,0.98619,0.90572,0.44578,0.33076,0.84315,0.0096832,0.0096832,0.0096832
34,1155.56,0.47288,0.32024,0.8501,0.96841,0.96042,0.99051,0.93314,0.39491,0.29018,0.83137,0.0096733,0.0096733,0.0096733
35,1188.96,0.47565,0.31783,0.84674,0.95121,0.95514,0.98658,0.92619,0.39099,0.32223,0.82821,0.0096634,0.0096634,0.0096634
36,1222.66,0.46895,0.31382,0.84829,0.90162,0.95422,0.9783,0.92166,0.39608,0.38424,0.83403,0.0096535,0.0096535,0.0096535
37,1256.38,0.4699,0.31131,0.84334,0.95154,0.94631,0.98717,0.91805,0.43093,0.3229,0.83976,0.0096436,0.0096436,0.0096436
38,1289.89,0.46576,0.30899,0.8476,0.95943,0.96863,0.98873,0.92137,0.41045,0.29612,0.84046,0.0096337,0.0096337,0.0096337
39,1323.49,0.46205,0.3098,0.84548,0.96621,0.96478,0.99069,0.93461,0.38859,0.29206,0.83131,0.0096238,0.0096238,0.0096238
40,1357.13,0.45943,0.30884,0.84659,0.9642,0.98715,0.99222,0.92579,0.41694,0.27037,0.83411,0.0096139,0.0096139,0.0096139
41,1390.55,0.45763,0.30725,0.84223,0.95057,0.97316,0.98674,0.91876,0.41631,0.28923,0.83793,0.009604,0.009604,0.009604
42,1423.97,0.45763,0.30861,0.84633,0.96996,0.95663,0.99095,0.93392,0.3878,0.28188,0.82894,0.0095941,0.0095941,0.0095941
43,1457.35,0.45417,0.30576,0.84088,0.95631,0.97349,0.99083,0.93427,0.38182,0.27395,0.82554,0.0095842,0.0095842,0.0095842
44,1490.91,0.45487,0.29837,0.84344,0.96512,0.9759,0.99177,0.93544,0.39494,0.26932,0.83073,0.0095743,0.0095743,0.0095743
45,1524.47,0.45693,0.30041,0.84242,0.95191,0.9751,0.99007,0.92665,0.4016,0.28601,0.8329,0.0095644,0.0095644,0.0095644
46,1558.12,0.45003,0.30161,0.83806,0.95688,0.97108,0.98892,0.93106,0.39881,0.28807,0.83188,0.0095545,0.0095545,0.0095545
47,1591.86,0.45241,0.29789,0.84168,0.94853,0.96466,0.98658,0.92209,0.42279,0.31189,0.84438,0.0095446,0.0095446,0.0095446
48,1625.35,0.44933,0.29818,0.84072,0.93855,0.96914,0.98728,0.92509,0.39697,0.32827,0.83123,0.0095347,0.0095347,0.0095347
49,1658.88,0.44845,0.29905,0.83496,0.94768,0.97472,0.98927,0.93432,0.38133,0.29128,0.82839,0.0095248,0.0095248,0.0095248
50,1692.58,0.44528,0.28927,0.84017,0.96858,0.94859,0.98775,0.93592,0.38416,0.29525,0.82898,0.0095149,0.0095149,0.0095149
51,1726.26,0.44502,0.29327,0.83735,0.92933,0.98225,0.98904,0.93727,0.37414,0.29609,0.82677,0.009505,0.009505,0.009505
52,1759.74,0.44254,0.2914,0.8366,0.96521,0.95828,0.99016,0.93606,0.37519,0.28602,0.82445,0.0094951,0.0094951,0.0094951
53,1793.25,0.44423,0.29137,0.83685,0.95714,0.95823,0.98756,0.93546,0.37375,0.30388,0.82339,0.0094852,0.0094852,0.0094852
54,1826.66,0.4401,0.29371,0.83646,0.97304,0.95823,0.9885,0.93338,0.37203,0.27821,0.82795,0.0094753,0.0094753,0.0094753
55,1860.27,0.43952,0.28996,0.83986,0.97641,0.93735,0.98814,0.93296,0.3743,0.29729,0.82516,0.0094654,0.0094654,0.0094654
56,1893.8,0.44175,0.29394,0.83689,0.94116,0.95065,0.98465,0.92996,0.39183,0.33276,0.83142,0.0094555,0.0094555,0.0094555
57,1927.26,0.43864,0.28861,0.83391,0.97491,0.96948,0.99132,0.92568,0.41896,0.28145,0.83874,0.0094456,0.0094456,0.0094456
58,1960.87,0.43524,0.28758,0.83528,0.96323,0.96801,0.99128,0.93707,0.39258,0.28441,0.83106,0.0094357,0.0094357,0.0094357
59,1994.56,0.43808,0.28637,0.83437,0.96663,0.95396,0.98969,0.93148,0.40611,0.28588,0.83237,0.0094258,0.0094258,0.0094258
60,2028.06,0.43695,0.28673,0.8355,0.97863,0.96064,0.99019,0.93138,0.40339,0.27871,0.83301,0.0094159,0.0094159,0.0094159
61,2061.43,0.43316,0.28634,0.83151,0.95951,0.9759,0.99011,0.94108,0.38472,0.27411,0.82846,0.009406,0.009406,0.009406
62,2095.16,0.43163,0.2864,0.8329,0.97032,0.97028,0.99112,0.93384,0.38964,0.26386,0.82817,0.0093961,0.0093961,0.0093961
63,2128.88,0.43347,0.28588,0.83237,0.9535,0.96948,0.98873,0.9382,0.37749,0.27881,0.82801,0.0093862,0.0093862,0.0093862
64,2162.25,0.4268,0.28222,0.83161,0.96335,0.97105,0.98954,0.93906,0.38517,0.27528,0.82937,0.0093763,0.0093763,0.0093763
65,2195.48,0.43264,0.28325,0.83656,0.96789,0.9743,0.99041,0.94261,0.37431,0.26604,0.82475,0.0093664,0.0093664,0.0093664
66,2229.23,0.4296,0.28336,0.83255,0.97155,0.97028,0.99067,0.94381,0.38064,0.269,0.82575,0.0093565,0.0093565,0.0093565
67,2262.91,0.43021,0.28212,0.83221,0.96139,0.97831,0.99098,0.94203,0.38086,0.25757,0.82334,0.0093466,0.0093466,0.0093466
68,2296.44,0.42453,0.27824,0.83198,0.94918,0.96145,0.98937,0.93922,0.38711,0.28857,0.82821,0.0093367,0.0093367,0.0093367
69,2329.99,0.42791,0.27861,0.82994,0.95828,0.97777,0.98958,0.93615,0.38798,0.27606,0.82962,0.0093268,0.0093268,0.0093268
70,2363.73,0.42667,0.27753,0.83017,0.96617,0.97189,0.98922,0.93448,0.39393,0.27812,0.83075,0.0093169,0.0093169,0.0093169
71,2397.05,0.42116,0.27937,0.82882,0.97335,0.97751,0.99104,0.94188,0.37826,0.26748,0.82581,0.009307,0.009307,0.009307
72,2430.43,0.42353,0.27258,0.82948,0.97352,0.97349,0.99179,0.93803,0.39576,0.25989,0.8303,0.0092971,0.0092971,0.0092971
73,2463.88,0.41942,0.27265,0.82731,0.96004,0.97269,0.98979,0.94075,0.38353,0.26407,0.82801,0.0092872,0.0092872,0.0092872
74,2497.45,0.42641,0.27191,0.8317,0.96893,0.97992,0.99123,0.9352,0.39255,0.25139,0.83022,0.0092773,0.0092773,0.0092773
75,2531.01,0.42124,0.27048,0.82863,0.97417,0.96941,0.99084,0.94423,0.37461,0.2536,0.82478,0.0092674,0.0092674,0.0092674
