datetime,count
2024-08-13T08:34:00,2
2024-08-13T09:04:00,2
2024-08-13T09:34:00,2
2024-08-13T10:04:00,3
2024-08-13T10:34:00,3
2024-08-13T11:04:00,2
2024-08-13T11:34:00,3
2024-08-13T12:04:00,2
2024-08-13T12:34:00,2
2024-08-13T13:04:00,2
2024-08-13T13:34:00,2
2024-08-13T14:04:00,2
2024-08-13T14:34:00,2
2024-08-13T15:04:00,2
2024-08-13T15:34:00,4
2024-08-13T16:04:00,2
2024-08-13T16:34:00,0
2024-08-13T17:04:00,0
2024-08-13T17:34:00,1
2024-08-13T18:04:00,1
2024-08-13T18:34:00,0
2024-08-13T19:04:00,1
2024-08-13T19:34:00,0
2024-08-13T20:04:00,0
2024-08-13T20:34:00,0
2024-08-14T06:05:00,0
2024-08-14T06:35:00,0
2024-08-14T07:05:00,0
2024-08-14T07:35:00,0
2024-08-14T08:05:00,0
2024-08-14T08:35:00,0
2024-08-14T09:05:00,0
2024-08-14T09:35:00,0
2024-08-14T10:05:00,0
2024-08-14T10:35:00,0
2024-08-14T11:05:00,0
2024-08-14T11:35:00,0
2024-08-14T12:05:00,0
2024-08-14T12:35:00,0
2024-08-14T13:05:00,0
2024-08-14T13:35:00,0
2024-08-14T14:05:00,0
2024-08-14T14:35:00,1
2024-08-14T15:05:00,1
2024-08-14T15:35:00,1
2024-08-14T16:05:00,1
2024-08-14T16:35:00,0
2024-08-14T17:05:00,0
2024-08-14T17:35:00,1
2024-08-14T18:05:00,1
2024-08-14T18:35:00,1
2024-08-14T19:05:00,0
2024-08-14T19:35:00,0
2024-08-14T20:05:00,1
2024-08-14T20:35:00,0
2024-08-15T06:05:00,0
2024-08-15T06:35:00,0
2024-08-15T07:05:00,0
2024-08-15T07:35:00,0
2024-08-15T08:05:00,0
2024-08-15T08:35:00,0
2024-08-15T09:05:00,0
2024-08-15T09:35:00,0
2024-08-15T10:05:00,0
2024-08-15T10:35:00,0
2024-08-15T11:05:00,0
2024-08-15T11:35:00,0
2024-08-15T12:05:00,0
2024-08-15T12:35:00,0
2024-08-15T13:05:00,0
2024-08-15T13:35:00,0
2024-08-15T14:05:00,0
2024-08-15T14:35:00,0
2024-08-15T15:05:00,0
2024-08-15T15:35:00,1
2024-08-15T16:05:00,0
2024-08-15T16:35:00,2
2024-08-15T17:05:00,1
2024-08-15T17:35:00,1
2024-08-15T18:05:00,1
2024-08-15T18:35:00,1
2024-08-15T19:05:00,1
2024-08-15T19:35:00,1
2024-08-15T20:05:00,0
2024-08-15T20:35:00,0
2024-08-16T06:05:00,0
2024-08-16T06:35:00,1
2024-08-16T07:05:00,0
2024-08-16T07:35:00,0
2024-08-16T08:05:00,0
2024-08-16T08:35:00,0
2024-08-16T09:05:00,0
2024-08-16T09:35:00,0
2024-08-16T10:05:00,0
2024-08-16T10:35:00,0
2024-08-16T11:05:00,0
2024-08-16T11:35:00,0
2024-08-16T12:05:00,0
2024-08-16T12:35:00,0
2024-08-16T13:05:00,0
2024-08-16T13:35:00,0
2024-08-16T14:05:00,0
2024-08-16T14:35:00,0
2024-08-16T15:05:00,0
2024-08-16T15:35:00,0
2024-08-16T16:05:00,1
2024-08-16T16:35:00,0
2024-08-16T17:05:00,0
2024-08-16T17:35:00,0
2024-08-16T18:05:00,0
2024-08-16T18:35:00,1
2024-08-16T19:05:00,0
2024-08-16T19:35:00,1
2024-08-16T20:05:00,0
2024-08-16T20:35:00,0
2024-08-17T06:05:00,0
2024-08-17T06:35:00,2
2024-08-17T07:05:00,1
2024-08-17T07:35:00,3
2024-08-17T08:05:00,3
2024-08-17T08:35:00,2
2024-08-17T09:05:00,2
2024-08-17T09:35:00,2
2024-08-17T10:05:00,1
2024-08-17T10:35:00,1
2024-08-17T11:05:00,0
2024-08-17T11:35:00,0
2024-08-17T12:05:00,0
2024-08-17T12:35:00,0
2024-08-17T13:05:00,0
2024-08-17T13:35:00,0
2024-08-17T14:05:00,0
2024-08-17T14:35:00,0
2024-08-17T15:05:00,0
2024-08-17T15:35:00,0
2024-08-17T16:05:00,0
2024-08-17T16:35:00,0
2024-08-17T17:05:00,0
2024-08-17T17:35:00,0
2024-08-17T18:05:00,0
2024-08-17T18:35:00,1
2024-08-17T19:05:00,0
2024-08-17T19:35:00,0
2024-08-17T20:05:00,0
2024-08-17T20:35:00,0
2024-08-18T06:05:00,0
2024-08-18T06:35:00,4
2024-08-18T07:05:00,2
2024-08-18T07:35:00,2
2024-08-18T08:05:00,1
2024-08-18T08:35:00,1
2024-08-18T09:05:00,1
2024-08-18T09:35:00,2
2024-08-18T10:05:00,1
2024-08-18T10:35:00,0
2024-08-18T11:05:00,0
2024-08-18T11:35:00,0
2024-08-18T12:05:00,2
2024-08-18T12:35:00,2
2024-08-18T13:05:00,0
2024-08-18T13:35:00,1
2024-08-18T14:05:00,1
2024-08-18T14:35:00,1
2024-08-18T15:05:00,0
2024-08-18T15:35:00,0
2024-08-18T16:05:00,1
2024-08-18T16:35:00,0
2024-08-18T17:05:00,0
2024-08-18T17:35:00,0
2024-08-18T18:05:00,0
2024-08-18T18:35:00,1
2024-08-18T19:05:00,0
2024-08-18T19:35:00,2
2024-08-18T20:05:00,0
2024-08-18T20:35:00,0
2024-08-19T06:05:00,0
2024-08-19T06:35:00,2
2024-08-19T07:05:00,2
2024-08-19T07:35:00,3
2024-08-19T08:05:00,3
2024-08-19T08:35:00,2
2024-08-19T09:05:00,0
2024-08-19T09:35:00,1
2024-08-19T10:05:00,1
2024-08-19T10:35:00,1
2024-08-19T11:05:00,0
2024-08-19T11:35:00,0
2024-08-19T12:05:00,0
2024-08-19T12:35:00,0
2024-08-19T13:05:00,1
2024-08-19T13:35:00,0
2024-08-19T14:05:00,0
2024-08-19T14:35:00,0
2024-08-19T15:05:00,0
2024-08-19T15:35:00,0
2024-08-19T16:05:00,0
2024-08-19T16:35:00,0
2024-08-19T17:05:00,1
2024-08-19T17:35:00,0
2024-08-19T18:05:00,0
2024-08-19T18:35:00,2
2024-08-19T19:05:00,1
2024-08-19T19:35:00,1
2024-08-19T20:05:00,0
2024-08-19T20:35:00,0
2024-08-20T06:05:00,0
2024-08-20T06:35:00,0
2024-08-20T07:05:00,1
2024-08-20T07:35:00,0
2024-08-20T08:05:00,1
2024-08-20T08:35:00,1
2024-08-20T09:05:00,0
2024-08-20T09:35:00,0
2024-08-20T10:05:00,1
2024-08-20T10:35:00,0
2024-08-20T11:05:00,2
2024-08-20T11:35:00,0
2024-08-20T12:05:00,0
2024-08-20T12:35:00,1
2024-08-20T13:05:00,0
2024-08-20T13:35:00,0
2024-08-20T14:05:00,0
2024-08-20T14:35:00,1
2024-08-20T15:05:00,1
2024-08-20T15:35:00,1
2024-08-20T16:05:00,2
2024-08-20T16:35:00,1
2024-08-20T17:05:00,1
2024-08-20T17:35:00,1
2024-08-20T18:05:00,2
2024-08-20T18:35:00,1
2024-08-20T19:05:00,1
2024-08-20T19:35:00,0
2024-08-20T20:05:00,0
2024-08-20T20:35:00,0
2024-08-21T06:05:00,0
2024-08-21T06:34:00,0
2024-08-21T07:04:00,0
2024-08-21T07:34:00,2
2024-08-21T08:04:00,0
2024-08-21T08:34:00,1
2024-08-21T09:04:00,2
2024-08-21T09:34:00,2
2024-08-21T10:04:00,2
2024-08-21T10:34:00,3
2024-08-21T11:04:00,3
2024-08-21T11:34:00,3
2024-08-21T12:04:00,2
2024-08-21T12:34:00,0
2024-08-21T13:04:00,0
2024-08-21T13:34:00,0
2024-08-21T14:04:00,0
2024-08-21T14:34:00,0
2024-08-21T15:04:00,0
2024-08-21T15:34:00,0
2024-08-21T16:04:00,0
2024-08-21T16:34:00,1
2024-08-21T17:04:00,1
2024-08-21T17:34:00,1
2024-08-21T18:04:00,1
2024-08-21T18:34:00,2
2024-08-21T19:04:00,1
2024-08-21T19:34:00,1
2024-08-21T20:04:00,0
2024-08-21T20:34:00,0
2024-08-22T06:05:00,0
2024-08-22T06:35:00,0
2024-08-22T07:05:00,2
2024-08-22T07:35:00,0
2024-08-22T08:05:00,0
2024-08-22T08:35:00,1
2024-08-22T09:05:00,0
2024-08-22T09:35:00,0
2024-08-22T10:05:00,0
2024-08-22T10:35:00,0
2024-08-22T11:05:00,2
2024-08-22T11:35:00,0
2024-08-22T12:05:00,3
2024-08-22T12:35:00,1
2024-08-22T13:05:00,2
2024-08-22T13:35:00,2
2024-08-22T14:05:00,0
2024-08-22T14:35:00,0
2024-08-22T15:05:00,0
2024-08-22T15:35:00,0
2024-08-22T16:05:00,1
2024-08-22T16:35:00,2
2024-08-22T17:05:00,1
2024-08-22T17:35:00,1
2024-08-22T18:05:00,1
2024-08-22T18:35:00,0
2024-08-22T19:05:00,1
2024-08-22T19:35:00,1
2024-08-22T20:05:00,0
2024-08-22T20:35:00,0
2024-08-23T06:05:00,0
2024-08-23T06:35:00,0
2024-08-23T07:05:00,0
2024-08-23T07:35:00,0
2024-08-23T08:05:00,0
2024-08-23T08:35:00,1
2024-08-23T09:05:00,0
2024-08-23T09:35:00,0
2024-08-23T10:05:00,0
2024-08-23T10:35:00,0
2024-08-23T11:05:00,0
2024-08-23T11:35:00,0
2024-08-23T12:05:00,0
