epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.1295,0.76408,2.31891,0.96145,0.73486,0.41265,0.54334,0.42776,0.83363,2.49281,0.97801,0.00332308,0.00332308,0.00332308
2,58.1468,0.68761,0.95843,0.93341,0.72755,0.68089,0.76392,0.61273,0.79784,1.28545,0.98454,0.00664982,0.00664982,0.00664982
3,82.6116,0.72504,0.72027,0.94563,0.78096,0.88125,0.84704,0.63939,0.84708,0.81328,1.00939,0.00996996,0.00996996,0.00996996
4,106.416,0.70858,0.59275,0.94291,0.70254,0.66627,0.70507,0.56473,0.73894,1.39207,0.98056,0.0099703,0.0099703,0.0099703
5,130.351,0.65909,0.52027,0.92078,0.78786,0.76371,0.83009,0.63847,0.81236,0.96564,1.02143,0.0099604,0.0099604,0.0099604
6,154.345,0.61874,0.46967,0.90526,0.79658,0.84328,0.85245,0.67116,0.71764,0.79006,0.9719,0.0099505,0.0099505,0.0099505
7,178.139,0.59932,0.44242,0.89813,0.77137,0.78095,0.86005,0.7006,0.68451,0.78505,0.95188,0.0099406,0.0099406,0.0099406
8,202.083,0.57934,0.42983,0.88603,0.83638,0.85347,0.91502,0.74762,0.64917,0.71984,0.94889,0.0099307,0.0099307,0.0099307
9,226.164,0.5596,0.4168,0.88278,0.73885,0.827,0.85692,0.69887,0.67605,0.79043,0.94271,0.0099208,0.0099208,0.0099208
10,250.149,0.54486,0.38986,0.87703,0.76235,0.84304,0.87604,0.72271,0.64888,0.83883,0.93842,0.0099109,0.0099109,0.0099109
11,273.865,0.5317,0.38002,0.87038,0.81115,0.81736,0.88238,0.68096,0.86703,0.83334,1.01358,0.009901,0.009901,0.009901
12,297.774,0.52807,0.37337,0.86549,0.78513,0.78903,0.85487,0.69148,0.65378,0.84995,0.93266,0.0098911,0.0098911,0.0098911
13,321.587,0.51991,0.37305,0.86609,0.85328,0.86238,0.92977,0.76404,0.6475,0.63257,0.92986,0.0098812,0.0098812,0.0098812
14,345.462,0.51503,0.35601,0.86283,0.85451,0.75588,0.87235,0.71725,0.62174,0.7778,0.92056,0.0098713,0.0098713,0.0098713
15,369.213,0.50888,0.35782,0.86564,0.83912,0.87161,0.92809,0.79031,0.62244,0.61245,0.92692,0.0098614,0.0098614,0.0098614
16,393.038,0.4971,0.34494,0.85629,0.79036,0.85217,0.88549,0.73488,0.64068,0.71041,0.95281,0.0098515,0.0098515,0.0098515
17,417.094,0.49262,0.33995,0.85613,0.83254,0.83424,0.89233,0.75031,0.58072,0.69599,0.90063,0.0098416,0.0098416,0.0098416
