capture_datetime,capture_date,capture_time,hour,doy,confidence_mass_max,pred_count_max,detection_rate_max,focus_selected,num_focus_available,num_focus_detected,any_focus_detected,confidence_mass_range_across_focus,confidence_mass_std_across_focus
2024-07-10 19:35:00,2024-07-10,19:35:00,19,192,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-10 19:37:00,2024-07-10,19:37:00,19,192,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-10 20:01:00,2024-07-10,20:01:00,20,192,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-10 20:03:00,2024-07-10,20:03:00,20,192,0.8543245196342468,1,1.0,580,1,1,1,0.0,0.0
2024-07-10 20:04:00,2024-07-10,20:04:00,20,192,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-10 20:05:00,2024-07-10,20:05:00,20,192,0.8617586493492126,1,1.0,640,1,1,1,0.0,0.0
2024-07-10 20:07:00,2024-07-10,20:07:00,20,192,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-10 20:31:00,2024-07-10,20:31:00,20,192,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-10 20:33:00,2024-07-10,20:33:00,20,192,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-10 20:34:00,2024-07-10,20:34:00,20,192,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-10 20:35:00,2024-07-10,20:35:00,20,192,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-10 20:37:00,2024-07-10,20:37:00,20,192,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 06:03:00,2024-07-11,06:03:00,6,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 06:04:00,2024-07-11,06:04:00,6,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 06:05:00,2024-07-11,06:05:00,6,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 06:07:00,2024-07-11,06:07:00,6,193,1.7648030519485474,2,1.0,640,1,1,1,0.0,0.0
2024-07-11 06:08:00,2024-07-11,06:08:00,6,193,0.9031848907470704,1,1.0,680,1,1,1,0.0,0.0
2024-07-11 06:31:00,2024-07-11,06:31:00,6,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 06:33:00,2024-07-11,06:33:00,6,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 06:34:00,2024-07-11,06:34:00,6,193,0.919680655002594,1,1.0,600,1,1,1,0.0,0.0
2024-07-11 06:35:00,2024-07-11,06:35:00,6,193,0.8731165528297424,1,1.0,640,1,1,1,0.0,0.0
2024-07-11 06:37:00,2024-07-11,06:37:00,6,193,2.621505320072174,3,1.0,680,1,1,1,0.0,0.0
2024-07-11 07:01:00,2024-07-11,07:01:00,7,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 07:03:00,2024-07-11,07:03:00,7,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 07:04:00,2024-07-11,07:04:00,7,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 07:05:00,2024-07-11,07:05:00,7,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 07:07:00,2024-07-11,07:07:00,7,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 07:31:00,2024-07-11,07:31:00,7,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 07:33:00,2024-07-11,07:33:00,7,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 07:34:00,2024-07-11,07:34:00,7,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 07:35:00,2024-07-11,07:35:00,7,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 07:37:00,2024-07-11,07:37:00,7,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 08:01:00,2024-07-11,08:01:00,8,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 08:03:00,2024-07-11,08:03:00,8,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 08:04:00,2024-07-11,08:04:00,8,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 08:05:00,2024-07-11,08:05:00,8,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 08:07:00,2024-07-11,08:07:00,8,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 08:31:00,2024-07-11,08:31:00,8,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 08:33:00,2024-07-11,08:33:00,8,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 08:34:00,2024-07-11,08:34:00,8,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 08:35:00,2024-07-11,08:35:00,8,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 08:37:00,2024-07-11,08:37:00,8,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 09:01:00,2024-07-11,09:01:00,9,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 09:03:00,2024-07-11,09:03:00,9,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 09:04:00,2024-07-11,09:04:00,9,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 09:05:00,2024-07-11,09:05:00,9,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 09:07:00,2024-07-11,09:07:00,9,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 09:31:00,2024-07-11,09:31:00,9,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 09:33:00,2024-07-11,09:33:00,9,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 09:34:00,2024-07-11,09:34:00,9,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 09:35:00,2024-07-11,09:35:00,9,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 09:37:00,2024-07-11,09:37:00,9,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 10:01:00,2024-07-11,10:01:00,10,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 10:03:00,2024-07-11,10:03:00,10,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 10:04:00,2024-07-11,10:04:00,10,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 10:05:00,2024-07-11,10:05:00,10,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 10:07:00,2024-07-11,10:07:00,10,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 10:31:00,2024-07-11,10:31:00,10,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 10:33:00,2024-07-11,10:33:00,10,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 10:34:00,2024-07-11,10:34:00,10,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 10:35:00,2024-07-11,10:35:00,10,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 10:37:00,2024-07-11,10:37:00,10,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 11:01:00,2024-07-11,11:01:00,11,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 11:03:00,2024-07-11,11:03:00,11,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 11:04:00,2024-07-11,11:04:00,11,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 11:05:00,2024-07-11,11:05:00,11,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 11:07:00,2024-07-11,11:07:00,11,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 11:31:00,2024-07-11,11:31:00,11,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 11:33:00,2024-07-11,11:33:00,11,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 11:34:00,2024-07-11,11:34:00,11,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 11:35:00,2024-07-11,11:35:00,11,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 11:37:00,2024-07-11,11:37:00,11,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 12:01:00,2024-07-11,12:01:00,12,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 12:03:00,2024-07-11,12:03:00,12,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 12:04:00,2024-07-11,12:04:00,12,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 12:05:00,2024-07-11,12:05:00,12,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 12:07:00,2024-07-11,12:07:00,12,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 12:31:00,2024-07-11,12:31:00,12,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 12:33:00,2024-07-11,12:33:00,12,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 12:34:00,2024-07-11,12:34:00,12,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 12:35:00,2024-07-11,12:35:00,12,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 12:37:00,2024-07-11,12:37:00,12,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 13:01:00,2024-07-11,13:01:00,13,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 13:03:00,2024-07-11,13:03:00,13,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 13:04:00,2024-07-11,13:04:00,13,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 13:05:00,2024-07-11,13:05:00,13,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 13:07:00,2024-07-11,13:07:00,13,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 13:31:00,2024-07-11,13:31:00,13,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 13:33:00,2024-07-11,13:33:00,13,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 13:34:00,2024-07-11,13:34:00,13,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 13:35:00,2024-07-11,13:35:00,13,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 13:37:00,2024-07-11,13:37:00,13,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 14:01:00,2024-07-11,14:01:00,14,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 14:03:00,2024-07-11,14:03:00,14,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 14:04:00,2024-07-11,14:04:00,14,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 14:05:00,2024-07-11,14:05:00,14,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 14:07:00,2024-07-11,14:07:00,14,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 14:31:00,2024-07-11,14:31:00,14,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 14:33:00,2024-07-11,14:33:00,14,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 14:34:00,2024-07-11,14:34:00,14,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 14:35:00,2024-07-11,14:35:00,14,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 14:37:00,2024-07-11,14:37:00,14,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 15:01:00,2024-07-11,15:01:00,15,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 15:03:00,2024-07-11,15:03:00,15,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 15:04:00,2024-07-11,15:04:00,15,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 15:05:00,2024-07-11,15:05:00,15,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 15:07:00,2024-07-11,15:07:00,15,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 15:31:00,2024-07-11,15:31:00,15,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 15:33:00,2024-07-11,15:33:00,15,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 15:34:00,2024-07-11,15:34:00,15,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 15:35:00,2024-07-11,15:35:00,15,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 15:37:00,2024-07-11,15:37:00,15,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 16:01:00,2024-07-11,16:01:00,16,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 16:03:00,2024-07-11,16:03:00,16,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 16:04:00,2024-07-11,16:04:00,16,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 16:05:00,2024-07-11,16:05:00,16,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 16:07:00,2024-07-11,16:07:00,16,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 16:31:00,2024-07-11,16:31:00,16,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 16:33:00,2024-07-11,16:33:00,16,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 16:34:00,2024-07-11,16:34:00,16,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 16:35:00,2024-07-11,16:35:00,16,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 16:37:00,2024-07-11,16:37:00,16,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 17:01:00,2024-07-11,17:01:00,17,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 17:03:00,2024-07-11,17:03:00,17,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 17:04:00,2024-07-11,17:04:00,17,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 17:05:00,2024-07-11,17:05:00,17,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 17:07:00,2024-07-11,17:07:00,17,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 17:31:00,2024-07-11,17:31:00,17,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 17:33:00,2024-07-11,17:33:00,17,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 17:34:00,2024-07-11,17:34:00,17,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 17:35:00,2024-07-11,17:35:00,17,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 17:37:00,2024-07-11,17:37:00,17,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 18:01:00,2024-07-11,18:01:00,18,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 18:03:00,2024-07-11,18:03:00,18,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 18:04:00,2024-07-11,18:04:00,18,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 18:05:00,2024-07-11,18:05:00,18,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 18:07:00,2024-07-11,18:07:00,18,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 18:31:00,2024-07-11,18:31:00,18,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 18:33:00,2024-07-11,18:33:00,18,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 18:34:00,2024-07-11,18:34:00,18,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 18:35:00,2024-07-11,18:35:00,18,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 18:37:00,2024-07-11,18:37:00,18,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 19:01:00,2024-07-11,19:01:00,19,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 19:03:00,2024-07-11,19:03:00,19,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 19:04:00,2024-07-11,19:04:00,19,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 19:05:00,2024-07-11,19:05:00,19,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 19:07:00,2024-07-11,19:07:00,19,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 19:31:00,2024-07-11,19:31:00,19,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 19:33:00,2024-07-11,19:33:00,19,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 19:34:00,2024-07-11,19:34:00,19,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 19:35:00,2024-07-11,19:35:00,19,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 19:37:00,2024-07-11,19:37:00,19,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 20:01:00,2024-07-11,20:01:00,20,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 20:03:00,2024-07-11,20:03:00,20,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 20:04:00,2024-07-11,20:04:00,20,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 20:05:00,2024-07-11,20:05:00,20,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 20:07:00,2024-07-11,20:07:00,20,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-11 20:31:00,2024-07-11,20:31:00,20,193,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-11 20:33:00,2024-07-11,20:33:00,20,193,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-11 20:34:00,2024-07-11,20:34:00,20,193,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-11 20:35:00,2024-07-11,20:35:00,20,193,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-11 20:37:00,2024-07-11,20:37:00,20,193,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 06:03:00,2024-07-12,06:03:00,6,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 06:04:00,2024-07-12,06:04:00,6,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 06:05:00,2024-07-12,06:05:00,6,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 06:07:00,2024-07-12,06:07:00,6,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 06:08:00,2024-07-12,06:08:00,6,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 06:32:00,2024-07-12,06:32:00,6,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 06:34:00,2024-07-12,06:34:00,6,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 06:35:00,2024-07-12,06:35:00,6,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 06:36:00,2024-07-12,06:36:00,6,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 06:38:00,2024-07-12,06:38:00,6,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 07:02:00,2024-07-12,07:02:00,7,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 07:04:00,2024-07-12,07:04:00,7,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 07:05:00,2024-07-12,07:05:00,7,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 07:06:00,2024-07-12,07:06:00,7,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 07:08:00,2024-07-12,07:08:00,7,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 07:32:00,2024-07-12,07:32:00,7,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 07:34:00,2024-07-12,07:34:00,7,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 07:35:00,2024-07-12,07:35:00,7,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 07:36:00,2024-07-12,07:36:00,7,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 07:38:00,2024-07-12,07:38:00,7,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 08:02:00,2024-07-12,08:02:00,8,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 08:04:00,2024-07-12,08:04:00,8,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 08:05:00,2024-07-12,08:05:00,8,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 08:06:00,2024-07-12,08:06:00,8,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 08:08:00,2024-07-12,08:08:00,8,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 08:32:00,2024-07-12,08:32:00,8,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 08:34:00,2024-07-12,08:34:00,8,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 08:35:00,2024-07-12,08:35:00,8,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 08:36:00,2024-07-12,08:36:00,8,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 08:38:00,2024-07-12,08:38:00,8,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 09:02:00,2024-07-12,09:02:00,9,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 09:04:00,2024-07-12,09:04:00,9,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 09:05:00,2024-07-12,09:05:00,9,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 09:06:00,2024-07-12,09:06:00,9,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 09:08:00,2024-07-12,09:08:00,9,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 09:32:00,2024-07-12,09:32:00,9,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 09:34:00,2024-07-12,09:34:00,9,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 09:35:00,2024-07-12,09:35:00,9,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 09:36:00,2024-07-12,09:36:00,9,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 09:38:00,2024-07-12,09:38:00,9,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 10:02:00,2024-07-12,10:02:00,10,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 10:04:00,2024-07-12,10:04:00,10,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 10:05:00,2024-07-12,10:05:00,10,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 10:06:00,2024-07-12,10:06:00,10,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 10:08:00,2024-07-12,10:08:00,10,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 10:32:00,2024-07-12,10:32:00,10,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 10:34:00,2024-07-12,10:34:00,10,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 10:35:00,2024-07-12,10:35:00,10,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 10:36:00,2024-07-12,10:36:00,10,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 10:38:00,2024-07-12,10:38:00,10,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 11:02:00,2024-07-12,11:02:00,11,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 11:04:00,2024-07-12,11:04:00,11,194,0.8727375268936157,1,1.0,580,1,1,1,0.0,0.0
2024-07-12 11:05:00,2024-07-12,11:05:00,11,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 11:06:00,2024-07-12,11:06:00,11,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 11:08:00,2024-07-12,11:08:00,11,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 11:32:00,2024-07-12,11:32:00,11,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 11:34:00,2024-07-12,11:34:00,11,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 11:35:00,2024-07-12,11:35:00,11,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 11:36:00,2024-07-12,11:36:00,11,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 11:38:00,2024-07-12,11:38:00,11,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 12:02:00,2024-07-12,12:02:00,12,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 12:04:00,2024-07-12,12:04:00,12,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 12:05:00,2024-07-12,12:05:00,12,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 12:06:00,2024-07-12,12:06:00,12,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 12:08:00,2024-07-12,12:08:00,12,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 12:32:00,2024-07-12,12:32:00,12,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 12:34:00,2024-07-12,12:34:00,12,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 12:35:00,2024-07-12,12:35:00,12,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 12:36:00,2024-07-12,12:36:00,12,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 12:38:00,2024-07-12,12:38:00,12,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 13:02:00,2024-07-12,13:02:00,13,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 13:04:00,2024-07-12,13:04:00,13,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 13:05:00,2024-07-12,13:05:00,13,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 13:06:00,2024-07-12,13:06:00,13,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 13:08:00,2024-07-12,13:08:00,13,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 13:32:00,2024-07-12,13:32:00,13,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 13:34:00,2024-07-12,13:34:00,13,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 13:35:00,2024-07-12,13:35:00,13,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 13:36:00,2024-07-12,13:36:00,13,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 13:38:00,2024-07-12,13:38:00,13,194,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-07-12 14:02:00,2024-07-12,14:02:00,14,194,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-07-12 14:04:00,2024-07-12,14:04:00,14,194,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-07-12 14:05:00,2024-07-12,14:05:00,14,194,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-07-12 14:06:00,2024-07-12,14:06:00,14,194,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-07-12 14:08:00,2024-07-12,14:08:00,14,194,0.0,0,0.0,680,1,0,0,0.0,0.0
