epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.8776,0.78561,1.33223,0.91527,0.84376,0.8199,0.91098,0.75012,0.6973,0.71522,0.89071,0.00332816,0.00332816,0.00332816
2,86.4256,0.6727,0.61446,0.889,0.86731,0.74989,0.86916,0.7176,0.728,0.98254,0.91053,0.0066549,0.0066549,0.0066549
3,127.424,0.71702,0.62593,0.92122,0.87555,0.78196,0.901,0.74213,0.72278,0.72851,0.90742,0.00997503,0.00997503,0.00997503
4,168.116,0.71368,0.56699,0.93319,0.72364,0.55747,0.69939,0.55528,0.83304,1.1921,0.98077,0.0099703,0.0099703,0.0099703
5,208.959,0.66519,0.50684,0.92011,0.82036,0.79167,0.87292,0.72209,0.71089,0.70214,0.9314,0.0099604,0.0099604,0.0099604
6,249.777,0.63203,0.47108,0.9033,0.81448,0.75742,0.8688,0.73509,0.64756,0.75924,0.90761,0.0099505,0.0099505,0.0099505
7,290.93,0.6092,0.45345,0.89469,0.86919,0.81906,0.91787,0.78376,0.63473,0.57593,0.90319,0.0099406,0.0099406,0.0099406
8,331.716,0.58624,0.42365,0.88146,0.87947,0.88242,0.94724,0.80789,0.63068,0.53498,0.90836,0.0099307,0.0099307,0.0099307
9,372.504,0.5678,0.41244,0.8801,0.87246,0.87067,0.94054,0.80701,0.6096,0.54686,0.89894,0.0099208,0.0099208,0.0099208
10,413.392,0.55275,0.39375,0.87968,0.8665,0.83904,0.92241,0.77387,0.66319,0.57776,0.92195,0.0099109,0.0099109,0.0099109
11,454.475,0.54651,0.38651,0.87198,0.9039,0.84189,0.93442,0.79774,0.61555,0.51784,0.90092,0.009901,0.009901,0.009901
12,495.316,0.53711,0.37832,0.86648,0.88263,0.81735,0.91954,0.80265,0.58362,0.63341,0.89122,0.0098911,0.0098911,0.0098911
13,536.135,0.52194,0.36812,0.86081,0.89138,0.84779,0.93538,0.8186,0.58171,0.58912,0.89203,0.0098812,0.0098812,0.0098812
14,577.233,0.5188,0.35997,0.86339,0.86079,0.871,0.93473,0.82201,0.56176,0.54223,0.89048,0.0098713,0.0098713,0.0098713
15,618.038,0.51088,0.35655,0.85639,0.86112,0.83447,0.93069,0.80712,0.57093,0.64143,0.88737,0.0098614,0.0098614,0.0098614
16,658.777,0.50232,0.34703,0.85402,0.88059,0.84817,0.94146,0.81857,0.58542,0.59001,0.88401,0.0098515,0.0098515,0.0098515
17,699.555,0.50214,0.34642,0.8542,0.89862,0.85504,0.94409,0.8251,0.56811,0.49423,0.88747,0.0098416,0.0098416,0.0098416
18,740.601,0.49062,0.33456,0.85,0.8859,0.84817,0.94066,0.8175,0.58998,0.51191,0.88829,0.0098317,0.0098317,0.0098317
19,781.176,0.48471,0.33071,0.84789,0.89751,0.84973,0.93876,0.81537,0.56988,0.5082,0.88178,0.0098218,0.0098218,0.0098218
