epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,74.4163,0.84824,2.37832,0.99729,0.88787,0.83695,0.92138,0.77754,0.67421,0.99368,0.95901,0.00333097,0.00333097,0.00333097
2,132.49,0.75595,0.97217,0.95981,0.89453,0.93324,0.96707,0.82041,0.63736,0.63115,0.93531,0.0066577,0.0066577,0.0066577
3,189.463,0.7611,0.76462,0.95902,0.95082,0.91618,0.97993,0.82386,0.63689,0.53977,0.9544,0.00997784,0.00997784,0.00997784
4,246.013,0.76562,0.65804,0.96371,0.92021,0.90361,0.96165,0.79375,0.72814,0.62761,0.95933,0.0099703,0.0099703,0.0099703
5,303.088,0.71664,0.57918,0.95006,0.91925,0.89799,0.96541,0.78568,0.78734,0.57122,0.98625,0.0099604,0.0099604,0.0099604
6,358.931,0.68598,0.53303,0.92825,0.92641,0.92013,0.97389,0.8475,0.61186,0.48346,0.90048,0.0099505,0.0099505,0.0099505
7,415.254,0.65345,0.49912,0.91608,0.93324,0.95438,0.98302,0.84855,0.62339,0.47223,0.9121,0.0099406,0.0099406,0.0099406
8,471.479,0.638,0.48315,0.9051,0.86746,0.84637,0.9174,0.81187,0.5379,0.66418,0.87892,0.0099307,0.0099307,0.0099307
9,527.286,0.62055,0.47034,0.89943,0.85052,0.94606,0.96584,0.85584,0.54295,0.46195,0.87799,0.0099208,0.0099208,0.0099208
10,583.326,0.6047,0.462,0.89801,0.90133,0.82651,0.94492,0.84702,0.51295,0.5913,0.87087,0.0099109,0.0099109,0.0099109
11,639.629,0.59569,0.45427,0.89331,0.89003,0.89719,0.96145,0.86991,0.45663,0.47468,0.8613,0.009901,0.009901,0.009901
12,695.642,0.58627,0.43319,0.88856,0.92327,0.93494,0.97978,0.87483,0.5392,0.44364,0.88308,0.0098911,0.0098911,0.0098911
13,751.177,0.58115,0.42247,0.88824,0.92124,0.95836,0.9814,0.86734,0.57548,0.41914,0.88301,0.0098812,0.0098812,0.0098812
14,807.34,0.57147,0.42312,0.88595,0.94292,0.94618,0.98187,0.88686,0.50869,0.38334,0.87132,0.0098713,0.0098713,0.0098713
15,862.749,0.55707,0.40041,0.87962,0.95665,0.9494,0.98579,0.8965,0.47916,0.37509,0.8644,0.0098614,0.0098614,0.0098614
16,918.777,0.55832,0.40512,0.8789,0.94415,0.94297,0.98485,0.8899,0.48943,0.41509,0.86084,0.0098515,0.0098515,0.0098515
17,975.048,0.55241,0.39567,0.8768,0.96749,0.96787,0.98803,0.89138,0.47838,0.34473,0.8602,0.0098416,0.0098416,0.0098416
18,1031.1,0.54697,0.39312,0.87394,0.96488,0.96948,0.98899,0.90696,0.46983,0.34395,0.86038,0.0098317,0.0098317,0.0098317
19,1087.19,0.54405,0.40787,0.86897,0.90943,0.93552,0.97819,0.90783,0.429,0.39898,0.84093,0.0098218,0.0098218,0.0098218
20,1143.58,0.53359,0.38735,0.87156,0.93119,0.96743,0.98327,0.87534,0.53489,0.37877,0.86861,0.0098119,0.0098119,0.0098119
21,1199.72,0.52771,0.37962,0.86716,0.96095,0.88193,0.97779,0.90876,0.42932,0.42196,0.84435,0.009802,0.009802,0.009802
22,1255.89,0.53113,0.37296,0.86994,0.95867,0.9494,0.98464,0.90136,0.45368,0.36164,0.84376,0.0097921,0.0097921,0.0097921
23,1311.75,0.5238,0.36957,0.86292,0.96231,0.97349,0.99023,0.89973,0.49816,0.3403,0.85922,0.0097822,0.0097822,0.0097822
24,1367.52,0.51906,0.37545,0.86454,0.95441,0.9585,0.9878,0.91177,0.44214,0.32826,0.84794,0.0097723,0.0097723,0.0097723
25,1423.51,0.51706,0.37505,0.86231,0.96171,0.94699,0.98754,0.89418,0.48081,0.34454,0.86214,0.0097624,0.0097624,0.0097624
26,1479.57,0.51602,0.36284,0.86283,0.96637,0.94642,0.98593,0.90619,0.46313,0.35757,0.85167,0.0097525,0.0097525,0.0097525
27,1535.88,0.50223,0.34916,0.85874,0.96008,0.96586,0.98879,0.91527,0.44351,0.32516,0.84882,0.0097426,0.0097426,0.0097426
28,1591.46,0.5068,0.35077,0.85833,0.9594,0.96305,0.98682,0.912,0.44598,0.32092,0.85055,0.0097327,0.0097327,0.0097327
29,1647.17,0.50612,0.35261,0.85893,0.95628,0.9743,0.99001,0.92134,0.41919,0.3114,0.83749,0.0097228,0.0097228,0.0097228
30,1703.2,0.50394,0.34895,0.86157,0.9708,0.96131,0.98988,0.91517,0.44068,0.31713,0.84422,0.0097129,0.0097129,0.0097129
31,1759.05,0.49886,0.34409,0.85758,0.96109,0.96386,0.98653,0.91384,0.43624,0.32624,0.84296,0.009703,0.009703,0.009703
32,1812.4,0.50061,0.34818,0.85848,0.96483,0.96466,0.99056,0.93213,0.40167,0.30287,0.83521,0.0096931,0.0096931,0.0096931
33,1865.24,0.49786,0.34831,0.85673,0.9615,0.96293,0.98987,0.93054,0.42957,0.31824,0.84319,0.0096832,0.0096832,0.0096832
34,1917.78,0.49305,0.34768,0.85631,0.93767,0.9787,0.98789,0.91245,0.43389,0.31799,0.84374,0.0096733,0.0096733,0.0096733
35,1970.44,0.49197,0.33853,0.85425,0.94079,0.96948,0.98823,0.9307,0.38786,0.30581,0.82932,0.0096634,0.0096634,0.0096634
36,2023.47,0.49065,0.36509,0.85182,0.96026,0.96707,0.98917,0.92371,0.41785,0.30502,0.84111,0.0096535,0.0096535,0.0096535
37,2076.29,0.48874,0.33342,0.85336,0.95247,0.96574,0.98626,0.91486,0.42502,0.31753,0.8365,0.0096436,0.0096436,0.0096436
38,2128.79,0.48699,0.33334,0.8542,0.94738,0.96881,0.98767,0.92355,0.41651,0.30529,0.83973,0.0096337,0.0096337,0.0096337
39,2181.37,0.48187,0.33613,0.85203,0.92451,0.96546,0.98568,0.92716,0.40583,0.32397,0.83732,0.0096238,0.0096238,0.0096238
40,2233.83,0.48162,0.32935,0.85245,0.95291,0.95905,0.98803,0.93594,0.38175,0.31173,0.82679,0.0096139,0.0096139,0.0096139
41,2286.54,0.48122,0.32725,0.85407,0.95243,0.97108,0.98925,0.93308,0.40737,0.29493,0.83633,0.009604,0.009604,0.009604
42,2339.08,0.47699,0.31808,0.84804,0.9722,0.9759,0.99249,0.94187,0.38921,0.26969,0.83084,0.0095941,0.0095941,0.0095941
43,2392.2,0.47605,0.3258,0.85203,0.94767,0.98072,0.98911,0.93142,0.39376,0.28127,0.8306,0.0095842,0.0095842,0.0095842
44,2444.45,0.47072,0.32446,0.84642,0.96192,0.97394,0.9893,0.91953,0.41035,0.28803,0.83425,0.0095743,0.0095743,0.0095743
45,2497.18,0.47342,0.31746,0.84823,0.96253,0.96967,0.98835,0.92816,0.40029,0.2839,0.83273,0.0095644,0.0095644,0.0095644
46,2550.13,0.47016,0.31975,0.84708,0.96257,0.97671,0.99048,0.92964,0.41009,0.28685,0.83766,0.0095545,0.0095545,0.0095545
47,2602.75,0.47217,0.32832,0.84963,0.94688,0.9743,0.9882,0.92389,0.41134,0.29411,0.83774,0.0095446,0.0095446,0.0095446
48,2655.16,0.46642,0.32315,0.84757,0.93726,0.97189,0.98406,0.93241,0.38081,0.31869,0.82716,0.0095347,0.0095347,0.0095347
49,2707.87,0.46355,0.32107,0.8447,0.97252,0.9663,0.99137,0.923,0.41715,0.2907,0.83628,0.0095248,0.0095248,0.0095248
50,2761.45,0.46663,0.30802,0.85067,0.96929,0.96305,0.98771,0.93122,0.39732,0.29471,0.83032,0.0095149,0.0095149,0.0095149
51,2814.39,0.46061,0.31253,0.84336,0.96596,0.94779,0.98858,0.93291,0.39522,0.31543,0.83404,0.009505,0.009505,0.009505
52,2866.93,0.46379,0.31167,0.84619,0.9438,0.97119,0.98888,0.93501,0.39159,0.29535,0.83014,0.0094951,0.0094951,0.0094951
53,2919.76,0.46221,0.31068,0.84549,0.96806,0.96707,0.99118,0.93838,0.39187,0.27162,0.83479,0.0094852,0.0094852,0.0094852
54,2972.33,0.46377,0.31677,0.84275,0.96075,0.9635,0.98576,0.93134,0.39308,0.29075,0.8334,0.0094753,0.0094753,0.0094753
55,3024.68,0.45453,0.30327,0.8422,0.96611,0.97108,0.99097,0.93715,0.39488,0.27644,0.83282,0.0094654,0.0094654,0.0094654
56,3077.23,0.45518,0.30872,0.84145,0.96404,0.97189,0.9921,0.93602,0.39224,0.27297,0.82881,0.0094555,0.0094555,0.0094555
57,3129.55,0.45802,0.31083,0.84215,0.96193,0.96867,0.98906,0.93601,0.38296,0.27996,0.82678,0.0094456,0.0094456,0.0094456
58,3181.96,0.45352,0.30529,0.83883,0.95891,0.97466,0.9912,0.93833,0.38109,0.27815,0.82743,0.0094357,0.0094357,0.0094357
59,3234.4,0.45795,0.30109,0.84446,0.96961,0.97376,0.99154,0.93986,0.38664,0.27657,0.82771,0.0094258,0.0094258,0.0094258
60,3287.28,0.45804,0.3059,0.84465,0.96665,0.97772,0.9924,0.94587,0.37534,0.26418,0.82617,0.0094159,0.0094159,0.0094159
61,3340.26,0.44794,0.31898,0.83528,0.95149,0.96627,0.9891,0.94075,0.3832,0.28344,0.82878,0.009406,0.009406,0.009406
62,3393.47,0.44918,0.30094,0.83733,0.96173,0.97671,0.99176,0.9391,0.38595,0.27434,0.82623,0.0093961,0.0093961,0.0093961
63,3446.37,0.44854,0.29741,0.83919,0.95971,0.97569,0.99082,0.94512,0.37309,0.27167,0.8243,0.0093862,0.0093862,0.0093862
64,3499.55,0.44699,0.30585,0.83934,0.94794,0.95502,0.98795,0.93649,0.38004,0.2996,0.82706,0.0093763,0.0093763,0.0093763
65,3551.74,0.44349,0.2981,0.83672,0.96056,0.9743,0.99068,0.94259,0.3639,0.26647,0.82112,0.0093664,0.0093664,0.0093664
66,3604.61,0.44074,0.29648,0.83376,0.94478,0.98153,0.98856,0.94399,0.3719,0.27182,0.82464,0.0093565,0.0093565,0.0093565
