epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,72.0286,0.77092,1.23572,0.91036,0.86726,0.84065,0.89767,0.66688,0.93266,0.78474,0.98278,0.00333118,0.00333118,0.00333118
2,136.913,0.66368,0.64517,0.89105,0.91131,0.87771,0.93562,0.7307,0.82697,0.67531,0.97781,0.00665792,0.00665792,0.00665792
3,200.977,0.70936,0.62679,0.92057,0.91766,0.90859,0.95155,0.72426,0.87236,0.68961,1.01416,0.00997806,0.00997806,0.00997806
4,264.684,0.70472,0.59973,0.92579,0.87461,0.88535,0.93429,0.71814,0.86256,0.679,1.01694,0.0099703,0.0099703,0.0099703
5,328.731,0.65281,0.53242,0.90722,0.88735,0.88303,0.93485,0.73945,0.81232,0.6407,0.9902,0.0099604,0.0099604,0.0099604
6,392.458,0.61864,0.49866,0.89674,0.90728,0.89936,0.94261,0.7443,0.86918,0.60141,1.02368,0.0099505,0.0099505,0.0099505
7,456.183,0.59664,0.45723,0.89019,0.90148,0.88583,0.93638,0.73758,0.82668,0.61397,1.00148,0.0099406,0.0099406,0.0099406
8,519.972,0.57081,0.43881,0.8745,0.91162,0.93297,0.9459,0.76327,0.80258,0.52298,0.98458,0.0099307,0.0099307,0.0099307
9,583.757,0.55766,0.42702,0.87226,0.93193,0.92439,0.95951,0.76839,0.82567,0.53366,1.00304,0.0099208,0.0099208,0.0099208
10,647.543,0.55031,0.41022,0.86905,0.943,0.90701,0.95024,0.78859,0.7415,0.54347,0.96303,0.0099109,0.0099109,0.0099109
11,711.12,0.53338,0.39303,0.86504,0.9188,0.9225,0.95505,0.76974,0.78135,0.50755,0.97455,0.009901,0.009901,0.009901
12,774.688,0.51837,0.38136,0.85965,0.93663,0.9414,0.97075,0.76606,0.81501,0.44461,0.99176,0.0098911,0.0098911,0.0098911
13,838.497,0.50719,0.3698,0.85707,0.9205,0.9172,0.95406,0.78108,0.75629,0.49061,0.96604,0.0098812,0.0098812,0.0098812
14,901.737,0.49887,0.36051,0.85484,0.91628,0.92021,0.9444,0.77054,0.79847,0.50172,0.99454,0.0098713,0.0098713,0.0098713
15,965.394,0.49214,0.36977,0.85187,0.91168,0.92484,0.96048,0.79117,0.7317,0.45784,0.96328,0.0098614,0.0098614,0.0098614
16,1029.01,0.48634,0.36233,0.84839,0.92678,0.92611,0.93361,0.75553,0.76455,0.67343,0.97515,0.0098515,0.0098515,0.0098515
17,1092.8,0.4798,0.35519,0.84829,0.94662,0.90366,0.96602,0.7924,0.75703,0.45881,0.96962,0.0098416,0.0098416,0.0098416
18,1156.71,0.48024,0.34682,0.84764,0.90875,0.93885,0.9566,0.78371,0.74861,0.48484,0.96027,0.0098317,0.0098317,0.0098317
19,1220.31,0.47467,0.3311,0.84375,0.94295,0.94753,0.9549,0.78148,0.74676,0.45089,0.95766,0.0098218,0.0098218,0.0098218
20,1284.13,0.46751,0.33704,0.8452,0.91665,0.91065,0.96377,0.79424,0.75223,0.48074,0.96312,0.0098119,0.0098119,0.0098119
21,1347.96,0.46367,0.33455,0.83929,0.91558,0.93758,0.97057,0.78319,0.78675,0.45798,0.98542,0.009802,0.009802,0.009802
22,1411.56,0.45818,0.33056,0.83933,0.92892,0.91338,0.96458,0.78446,0.72912,0.44364,0.95822,0.0097921,0.0097921,0.0097921
23,1475.3,0.45571,0.32738,0.83949,0.91839,0.93885,0.96992,0.80449,0.70132,0.4371,0.94666,0.0097822,0.0097822,0.0097822
24,1539.02,0.45037,0.32518,0.83685,0.92187,0.93197,0.97006,0.80208,0.73449,0.44972,0.95155,0.0097723,0.0097723,0.0097723
25,1603.04,0.44596,0.32318,0.83357,0.92818,0.92193,0.96386,0.79213,0.73593,0.45931,0.96659,0.0097624,0.0097624,0.0097624
26,1666.71,0.44417,0.31319,0.83605,0.93264,0.92102,0.96672,0.80541,0.73187,0.4606,0.95351,0.0097525,0.0097525,0.0097525
