epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2358.42,0.44321,0.3069,0.84044,0.87731,0.91381,0.95644,0.84769,0.53025,0.42796,0.8746,0.0095941,0.0095941,0.0095941
43,2414.33,0.44546,0.30163,0.83983,0.87748,0.88128,0.94876,0.84899,0.51601,0.54436,0.86836,0.0095842,0.0095842,0.0095842
44,2470.52,0.44015,0.29919,0.83997,0.87198,0.88643,0.94931,0.84879,0.52248,0.54857,0.87119,0.0095743,0.0095743,0.0095743
45,2526.42,0.43143,0.30001,0.83987,0.8738,0.89155,0.95011,0.84265,0.53349,0.49119,0.87696,0.0095644,0.0095644,0.0095644
46,2582.57,0.43891,0.29925,0.84245,0.90284,0.89101,0.95382,0.85371,0.51417,0.51378,0.87106,0.0095545,0.0095545,0.0095545
47,2638.85,0.44131,0.29389,0.83782,0.90295,0.90696,0.96332,0.86195,0.52174,0.45313,0.87161,0.0095446,0.0095446,0.0095446
48,2695.44,0.43359,0.29441,0.83961,0.91586,0.90468,0.96232,0.84852,0.5352,0.46144,0.87877,0.0095347,0.0095347,0.0095347
49,2751.49,0.4276,0.28475,0.8351,0.86906,0.91301,0.9582,0.85206,0.51474,0.48998,0.86903,0.0095248,0.0095248,0.0095248
50,2807.32,0.43472,0.2955,0.84159,0.86642,0.88111,0.9474,0.8454,0.51845,0.53953,0.8745,0.0095149,0.0095149,0.0095149
51,2863.8,0.42551,0.2922,0.83764,0.86802,0.879,0.94487,0.84371,0.51498,0.50206,0.87056,0.009505,0.009505,0.009505
52,2920.04,0.43159,0.2939,0.83673,0.87239,0.87728,0.94376,0.84176,0.52176,0.52275,0.87722,0.0094951,0.0094951,0.0094951
53,2976.2,0.42872,0.29428,0.83346,0.89858,0.8799,0.95165,0.85077,0.52218,0.56068,0.87564,0.0094852,0.0094852,0.0094852
54,3032.04,0.42876,0.29212,0.83492,0.88797,0.89269,0.95412,0.84852,0.5241,0.4947,0.87497,0.0094753,0.0094753,0.0094753
55,3088.78,0.4215,0.28576,0.83646,0.89258,0.91553,0.96115,0.85837,0.51312,0.43431,0.87065,0.0094654,0.0094654,0.0094654
56,3145.3,0.42338,0.28807,0.83426,0.88712,0.90614,0.95668,0.85326,0.52008,0.46858,0.876,0.0094555,0.0094555,0.0094555
57,3201.63,0.42323,0.28105,0.83259,0.88146,0.90126,0.95443,0.85176,0.5187,0.48637,0.8704,0.0094456,0.0094456,0.0094456
58,3257.54,0.41889,0.28561,0.83233,0.89323,0.87865,0.94861,0.84308,0.52804,0.52018,0.8782,0.0094357,0.0094357,0.0094357
59,3314.03,0.42082,0.28673,0.83565,0.91376,0.85878,0.9524,0.8455,0.5251,0.47977,0.87914,0.0094258,0.0094258,0.0094258
60,3370.23,0.42108,0.28616,0.83076,0.8759,0.89783,0.95479,0.85407,0.51421,0.51007,0.87126,0.0094159,0.0094159,0.0094159
61,3426.48,0.4179,0.29044,0.82953,0.9139,0.90411,0.96338,0.85468,0.53311,0.44876,0.87882,0.009406,0.009406,0.009406
62,3483.01,0.41877,0.28208,0.83545,0.89812,0.89057,0.95735,0.84954,0.52909,0.47897,0.87361,0.0093961,0.0093961,0.0093961
63,3539.38,0.41662,0.28032,0.83049,0.89696,0.91895,0.96278,0.8597,0.51621,0.43086,0.87053,0.0093862,0.0093862,0.0093862
64,3595.27,0.41249,0.27784,0.83159,0.89736,0.91319,0.96242,0.85879,0.5143,0.44894,0.8722,0.0093763,0.0093763,0.0093763
65,3651.88,0.416,0.28623,0.83227,0.90237,0.90183,0.96204,0.86298,0.50579,0.44142,0.86838,0.0093664,0.0093664,0.0093664
66,3708.18,0.41109,0.27674,0.83264,0.91575,0.86856,0.95499,0.85091,0.51815,0.48177,0.87651,0.0093565,0.0093565,0.0093565
67,3764.64,0.41199,0.27418,0.82887,0.88774,0.90468,0.95893,0.85622,0.51492,0.49048,0.87406,0.0093466,0.0093466,0.0093466
68,3820.98,0.41128,0.27965,0.82866,0.88902,0.90528,0.96409,0.86121,0.51809,0.44403,0.8746,0.0093367,0.0093367,0.0093367
69,3877.48,0.40863,0.27313,0.8285,0.88136,0.89891,0.95519,0.85482,0.51773,0.45623,0.8736,0.0093268,0.0093268,0.0093268
70,3933.82,0.41041,0.27368,0.83495,0.90446,0.9121,0.96663,0.86781,0.51237,0.43394,0.87381,0.0093169,0.0093169,0.0093169
71,3990.29,0.4064,0.26919,0.82849,0.92383,0.88813,0.96571,0.86288,0.51882,0.42341,0.87541,0.009307,0.009307,0.009307
72,4046.45,0.40458,0.27417,0.82547,0.8846,0.90011,0.95891,0.85482,0.51539,0.45812,0.87333,0.0092971,0.0092971,0.0092971
73,4102.79,0.40707,0.27308,0.83084,0.90049,0.91427,0.96925,0.86817,0.51424,0.42647,0.87476,0.0092872,0.0092872,0.0092872
74,4159.49,0.40667,0.27412,0.8293,0.89571,0.90688,0.96203,0.85985,0.51305,0.4701,0.87303,0.0092773,0.0092773,0.0092773
75,4215.65,0.40064,0.26935,0.83083,0.89523,0.90226,0.95776,0.86062,0.50344,0.5197,0.86991,0.0092674,0.0092674,0.0092674
76,4272.44,0.40087,0.27245,0.82874,0.90059,0.89459,0.9584,0.8615,0.50371,0.48523,0.87125,0.0092575,0.0092575,0.0092575
77,4328.57,0.39853,0.26848,0.82549,0.89593,0.88447,0.95852,0.85733,0.51493,0.49611,0.87565,0.0092476,0.0092476,0.0092476
78,4384.94,0.40055,0.2647,0.82531,0.91492,0.88527,0.9611,0.86068,0.51401,0.48665,0.8765,0.0092377,0.0092377,0.0092377
79,4441.86,0.39725,0.26624,0.82638,0.89069,0.88834,0.95772,0.85838,0.51877,0.47255,0.87493,0.0092278,0.0092278,0.0092278
80,4498.62,0.39781,0.27753,0.82312,0.89071,0.90468,0.96129,0.86034,0.50476,0.42345,0.87127,0.0092179,0.0092179,0.0092179
81,4555.53,0.40072,0.26396,0.82905,0.92366,0.91159,0.96771,0.86869,0.50659,0.43283,0.8727,0.009208,0.009208,0.009208
82,4612.29,0.39671,0.26064,0.82728,0.90941,0.90531,0.96312,0.86622,0.51213,0.43614,0.87176,0.0091981,0.0091981,0.0091981
83,4668.76,0.38995,0.25825,0.82161,0.91079,0.90411,0.96231,0.86762,0.50947,0.46405,0.87129,0.0091882,0.0091882,0.0091882
84,4725.19,0.40129,0.27151,0.82563,0.91032,0.89225,0.95627,0.85844,0.52012,0.48226,0.87582,0.0091783,0.0091783,0.0091783
85,4781.98,0.39531,0.26366,0.82673,0.90785,0.90536,0.96256,0.86415,0.5166,0.43955,0.87317,0.0091684,0.0091684,0.0091684
86,4838.36,0.3965,0.25879,0.82277,0.90994,0.90183,0.96219,0.87005,0.50568,0.46582,0.87169,0.0091585,0.0091585,0.0091585
87,4895.15,0.40143,0.269,0.8261,0.9179,0.88065,0.95753,0.85893,0.50902,0.50406,0.8734,0.0091486,0.0091486,0.0091486
88,4951.6,0.39754,0.26579,0.82498,0.91183,0.88984,0.96037,0.86018,0.51562,0.473,0.87249,0.0091387,0.0091387,0.0091387
89,5008.1,0.38969,0.26564,0.82542,0.89935,0.90068,0.95987,0.86112,0.51493,0.45528,0.87342,0.0091288,0.0091288,0.0091288
90,5064.69,0.38686,0.26338,0.82345,0.92005,0.88242,0.96001,0.86248,0.50929,0.45117,0.87163,0.0091189,0.0091189,0.0091189
91,5121.06,0.39287,0.25684,0.82282,0.92183,0.87505,0.9604,0.86483,0.50698,0.47224,0.87129,0.009109,0.009109,0.009109
92,5177.31,0.39183,0.25775,0.8264,0.91349,0.87395,0.95787,0.85994,0.50725,0.47931,0.87117,0.0090991,0.0090991,0.0090991
93,5233.4,0.38571,0.25189,0.82407,0.90166,0.90012,0.95941,0.86485,0.50235,0.45138,0.86863,0.0090892,0.0090892,0.0090892
94,5289.51,0.38536,0.25604,0.82414,0.9201,0.88413,0.95925,0.86438,0.50991,0.4681,0.8722,0.0090793,0.0090793,0.0090793
95,5346,0.39254,0.26183,0.82374,0.89332,0.90011,0.95782,0.85993,0.50682,0.48094,0.87151,0.0090694,0.0090694,0.0090694
96,5402.68,0.3868,0.26082,0.8216,0.92259,0.88242,0.95934,0.86069,0.50903,0.46778,0.87312,0.0090595,0.0090595,0.0090595
97,5459.01,0.38512,0.25377,0.81841,0.93063,0.86525,0.96083,0.86536,0.50231,0.46245,0.87305,0.0090496,0.0090496,0.0090496
98,5515.03,0.38844,0.24633,0.8272,0.87691,0.88299,0.95225,0.85819,0.49875,0.50961,0.87098,0.0090397,0.0090397,0.0090397
99,5571.37,0.38538,0.24972,0.82195,0.87307,0.8847,0.95057,0.85573,0.50024,0.52144,0.86951,0.0090298,0.0090298,0.0090298
100,5628.07,0.38442,0.25645,0.81907,0.88914,0.88349,0.95301,0.85779,0.50275,0.4977,0.87008,0.0090199,0.0090199,0.0090199
101,5684.01,0.38517,0.2508,0.82235,0.89684,0.89319,0.95953,0.86847,0.49541,0.48152,0.86505,0.00901,0.00901,0.00901
102,5740.88,0.38827,0.25473,0.82146,0.89274,0.89041,0.95681,0.86165,0.50121,0.49389,0.86623,0.0090001,0.0090001,0.0090001
103,5797.13,0.38189,0.2496,0.81871,0.89872,0.90154,0.96113,0.86668,0.50167,0.45644,0.86645,0.0089902,0.0089902,0.0089902
104,5853.34,0.38369,0.25186,0.82112,0.90651,0.88549,0.95704,0.86225,0.50131,0.47579,0.86656,0.0089803,0.0089803,0.0089803
