epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.001,0.76225,1.28637,0.90037,0.71506,0.75588,0.78597,0.62128,0.80223,1.01155,0.91906,0.00332821,0.00332821,0.00332821
2,87.1923,0.67507,0.62948,0.88522,0.72632,0.71308,0.77745,0.61805,0.76194,1.32735,0.95754,0.00665494,0.00665494,0.00665494
3,128.648,0.71469,0.63051,0.91705,0.70788,0.70551,0.78663,0.5373,1.00456,1.12867,1.07367,0.00997508,0.00997508,0.00997508
4,169.963,0.72844,0.59827,0.92974,0.74549,0.70446,0.78572,0.6397,0.73078,1.05787,0.94754,0.0099703,0.0099703,0.0099703
5,211.037,0.68208,0.52358,0.92132,0.83903,0.83576,0.90601,0.69725,0.82053,0.75141,0.98185,0.0099604,0.0099604,0.0099604
6,252.125,0.63729,0.47367,0.90109,0.73392,0.8487,0.84312,0.68065,0.73272,0.87118,0.95631,0.0099505,0.0099505,0.0099505
7,293.25,0.60462,0.45312,0.89099,0.78374,0.78119,0.85408,0.72074,0.6888,0.95915,0.9379,0.0099406,0.0099406,0.0099406
8,334.325,0.59335,0.43028,0.88584,0.8826,0.89873,0.95604,0.74143,0.77872,0.58717,0.97713,0.0099307,0.0099307,0.0099307
9,375.611,0.5743,0.40772,0.87723,0.78274,0.86866,0.89766,0.72387,0.66391,0.69939,0.9299,0.0099208,0.0099208,0.0099208
10,416.584,0.55661,0.39629,0.87614,0.82978,0.83122,0.8969,0.73704,0.68012,0.8037,0.93573,0.0099109,0.0099109,0.0099109
11,457.652,0.54418,0.38738,0.86755,0.82039,0.912,0.89851,0.75378,0.63089,0.68195,0.91087,0.009901,0.009901,0.009901
12,498.749,0.53864,0.3782,0.86491,0.78612,0.84634,0.88371,0.75371,0.61057,0.71332,0.91063,0.0098911,0.0098911,0.0098911
13,539.85,0.5317,0.37379,0.86721,0.82464,0.86453,0.91833,0.78029,0.62877,0.64541,0.90129,0.0098812,0.0098812,0.0098812
14,581.129,0.52558,0.36691,0.86128,0.7998,0.83801,0.89937,0.76666,0.61011,0.67656,0.89764,0.0098713,0.0098713,0.0098713
15,622.233,0.51923,0.36126,0.86121,0.89958,0.85051,0.94608,0.78419,0.65356,0.5886,0.92996,0.0098614,0.0098614,0.0098614
16,663.492,0.50907,0.34574,0.85455,0.78504,0.87833,0.91507,0.75494,0.61464,0.6422,0.91693,0.0098515,0.0098515,0.0098515
17,704.67,0.50437,0.34136,0.85255,0.78799,0.9006,0.89652,0.76508,0.58231,0.67247,0.89453,0.0098416,0.0098416,0.0098416
18,746.043,0.49665,0.3414,0.85487,0.85835,0.86564,0.93398,0.79921,0.61094,0.58517,0.90369,0.0098317,0.0098317,0.0098317
19,787.034,0.49143,0.33563,0.84937,0.85608,0.88427,0.91103,0.78644,0.56486,0.59893,0.89089,0.0098218,0.0098218,0.0098218
20,828.152,0.48715,0.33669,0.84849,0.83174,0.8698,0.92719,0.80268,0.59501,0.62418,0.89905,0.0098119,0.0098119,0.0098119
21,869.621,0.4812,0.33014,0.84721,0.91767,0.85327,0.95269,0.82466,0.57252,0.56661,0.89414,0.009802,0.009802,0.009802
22,910.758,0.47985,0.3338,0.84342,0.84723,0.88668,0.9359,0.7892,0.61859,0.61798,0.9115,0.0097921,0.0097921,0.0097921
23,951.829,0.47898,0.31704,0.8466,0.79399,0.84798,0.89553,0.76463,0.57868,0.7559,0.89158,0.0097822,0.0097822,0.0097822
24,993.294,0.46988,0.31647,0.84698,0.89898,0.84751,0.90258,0.74956,0.60554,0.63284,0.90754,0.0097723,0.0097723,0.0097723
25,1034.51,0.46246,0.31089,0.84,0.78453,0.84498,0.89433,0.77966,0.56333,0.64851,0.88393,0.0097624,0.0097624,0.0097624
26,1075.61,0.46101,0.30868,0.83779,0.85075,0.82158,0.89083,0.76633,0.57318,0.68583,0.89183,0.0097525,0.0097525,0.0097525
27,1116.54,0.45971,0.3084,0.83882,0.85546,0.84388,0.91306,0.77869,0.56463,0.60045,0.8888,0.0097426,0.0097426,0.0097426
28,1157.81,0.46025,0.30825,0.83867,0.83301,0.81784,0.8986,0.7257,0.66976,0.76359,0.94526,0.0097327,0.0097327,0.0097327
29,1198.78,0.45334,0.29945,0.83808,0.84126,0.86252,0.92872,0.79678,0.55706,0.64672,0.88607,0.0097228,0.0097228,0.0097228
30,1239.6,0.44737,0.29276,0.83571,0.80178,0.85533,0.89532,0.76987,0.56687,0.65338,0.88351,0.0097129,0.0097129,0.0097129
31,1280.73,0.44791,0.29655,0.83601,0.84531,0.84509,0.91826,0.8001,0.56912,0.67036,0.88448,0.009703,0.009703,0.009703
32,1322.08,0.44418,0.29674,0.83674,0.83227,0.84044,0.91554,0.79547,0.56429,0.65384,0.89568,0.0096931,0.0096931,0.0096931
33,1363.15,0.44451,0.29098,0.83549,0.86824,0.88976,0.92005,0.79989,0.55535,0.57279,0.87892,0.0096832,0.0096832,0.0096832
34,1404.02,0.44254,0.28253,0.83368,0.85833,0.92104,0.94351,0.82675,0.54869,0.52679,0.88568,0.0096733,0.0096733,0.0096733
35,1445.07,0.43866,0.28997,0.83234,0.84223,0.90744,0.94113,0.82561,0.5583,0.54428,0.88993,0.0096634,0.0096634,0.0096634
36,1486.25,0.43628,0.28603,0.83006,0.83228,0.85051,0.88646,0.77302,0.56081,0.68584,0.87865,0.0096535,0.0096535,0.0096535
37,1527.2,0.4327,0.28269,0.8351,0.85372,0.84931,0.918,0.81583,0.52567,0.6393,0.87658,0.0096436,0.0096436,0.0096436
38,1568.18,0.43779,0.28276,0.83124,0.81991,0.91501,0.9275,0.80417,0.54373,0.57389,0.87649,0.0096337,0.0096337,0.0096337
39,1609.23,0.4294,0.27708,0.8308,0.81324,0.83467,0.88202,0.76587,0.5631,0.75478,0.89998,0.0096238,0.0096238,0.0096238
40,1650.42,0.431,0.28009,0.8306,0.82405,0.88366,0.90736,0.79207,0.54238,0.67851,0.88374,0.0096139,0.0096139,0.0096139
