epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,60.3555,0.74254,1.19962,0.90781,0.93977,0.84868,0.93314,0.78684,0.68298,0.93858,0.86172,0.00332545,0.00332545,0.00332545
2,118.065,0.69562,0.61424,0.88894,0.92285,0.76645,0.8925,0.70911,0.82213,0.8486,0.91855,0.00665219,0.00665219,0.00665219
3,175.532,0.76167,0.62073,0.91329,0.86017,0.88158,0.92739,0.72279,0.82654,0.93846,0.93224,0.00997234,0.00997234,0.00997234
4,232.544,0.74738,0.58601,0.91163,0.91537,0.85396,0.94451,0.76065,0.78158,0.63428,0.90711,0.0099703,0.0099703,0.0099703
5,289.495,0.69268,0.53006,0.89085,0.91085,0.94109,0.96653,0.80627,0.6866,0.55523,0.88729,0.0099604,0.0099604,0.0099604
6,346.735,0.64964,0.48513,0.87646,0.86779,0.74671,0.87604,0.73237,0.7122,1.0591,0.90063,0.0099505,0.0099505,0.0099505
7,403.89,0.62193,0.4505,0.86876,0.97204,0.90461,0.98013,0.81666,0.65782,0.52364,0.86708,0.0099406,0.0099406,0.0099406
8,461.108,0.59397,0.43707,0.86097,0.93317,0.96462,0.9818,0.82572,0.6271,0.43569,0.85522,0.0099307,0.0099307,0.0099307
9,518.3,0.57951,0.42349,0.85768,0.95462,0.9687,0.98761,0.85779,0.58036,0.38897,0.83837,0.0099208,0.0099208,0.0099208
10,575.574,0.55908,0.40633,0.85126,0.91588,0.8237,0.93522,0.79528,0.64736,0.68288,0.84883,0.0099109,0.0099109,0.0099109
11,632.73,0.54826,0.39791,0.84824,0.98216,0.94737,0.98198,0.84991,0.59546,0.43599,0.84935,0.009901,0.009901,0.009901
12,689.474,0.53635,0.38474,0.84566,0.94678,0.9375,0.97885,0.83559,0.62464,0.43477,0.85503,0.0098911,0.0098911,0.0098911
13,746.489,0.52407,0.37335,0.84113,0.97005,0.95876,0.98804,0.86851,0.56522,0.36921,0.83565,0.0098812,0.0098812,0.0098812
14,803.69,0.51677,0.36072,0.83798,0.94959,0.9295,0.96279,0.84111,0.55701,0.41552,0.83814,0.0098713,0.0098713,0.0098713
15,860.878,0.5091,0.36173,0.83528,0.95453,0.97368,0.9898,0.87282,0.56044,0.35475,0.84112,0.0098614,0.0098614,0.0098614
16,918.024,0.50663,0.35581,0.83634,0.94841,0.96756,0.99022,0.87568,0.54683,0.37569,0.83144,0.0098515,0.0098515,0.0098515
17,975.214,0.49408,0.35033,0.83125,0.96719,0.9697,0.9915,0.88037,0.5587,0.3465,0.83511,0.0098416,0.0098416,0.0098416
18,1032.14,0.48799,0.34161,0.83239,0.96028,0.96053,0.98888,0.87659,0.54131,0.39717,0.83037,0.0098317,0.0098317,0.0098317
19,1089.32,0.48195,0.33641,0.82994,0.97724,0.98355,0.99159,0.88344,0.55706,0.34185,0.8317,0.0098218,0.0098218,0.0098218
20,1146.46,0.47873,0.33097,0.82617,0.95534,0.98522,0.99,0.87006,0.57364,0.34295,0.83703,0.0098119,0.0098119,0.0098119
21,1203.58,0.47159,0.33163,0.82678,0.94917,0.97039,0.98657,0.88687,0.52823,0.36031,0.82613,0.009802,0.009802,0.009802
22,1260.8,0.46445,0.32563,0.82311,0.95926,0.96711,0.98905,0.87243,0.56663,0.36535,0.83635,0.0097921,0.0097921,0.0097921
23,1317.93,0.46847,0.32163,0.82578,0.9482,0.98684,0.99051,0.88847,0.51723,0.32323,0.81871,0.0097822,0.0097822,0.0097822
24,1375.08,0.46512,0.32134,0.82552,0.96633,0.96711,0.99105,0.89444,0.53088,0.34058,0.82829,0.0097723,0.0097723,0.0097723
25,1432.1,0.4551,0.31344,0.82095,0.9645,0.98306,0.99069,0.87885,0.53119,0.30265,0.82257,0.0097624,0.0097624,0.0097624
26,1489.02,0.45064,0.31546,0.82198,0.97352,0.96762,0.99215,0.89936,0.49237,0.30291,0.81151,0.0097525,0.0097525,0.0097525
27,1546.21,0.44897,0.30907,0.82189,0.96965,0.94575,0.9847,0.88632,0.51388,0.33314,0.821,0.0097426,0.0097426,0.0097426
28,1603.3,0.44859,0.30606,0.82039,0.96517,0.97368,0.99199,0.90089,0.54257,0.32413,0.83322,0.0097327,0.0097327,0.0097327
29,1660.29,0.44758,0.31161,0.82104,0.94141,0.97697,0.98591,0.88353,0.5205,0.34316,0.82518,0.0097228,0.0097228,0.0097228
30,1717.05,0.43632,0.3018,0.81887,0.98304,0.93421,0.99015,0.88571,0.51564,0.32926,0.81332,0.0097129,0.0097129,0.0097129
31,1773.89,0.43543,0.29897,0.81753,0.98137,0.96053,0.99057,0.90733,0.45417,0.29806,0.8079,0.009703,0.009703,0.009703
32,1830.68,0.42861,0.29767,0.81313,0.96606,0.99013,0.9895,0.89823,0.45956,0.29503,0.80744,0.0096931,0.0096931,0.0096931
33,1887.46,0.42938,0.29434,0.81509,0.9675,0.9791,0.99242,0.89238,0.51217,0.30528,0.81934,0.0096832,0.0096832,0.0096832
34,1944.24,0.42683,0.28997,0.81576,0.95862,0.99059,0.98726,0.89491,0.49828,0.30076,0.8175,0.0096733,0.0096733,0.0096733
35,2001.23,0.42516,0.29257,0.81406,0.96577,0.96382,0.99044,0.89697,0.49831,0.29314,0.82388,0.0096634,0.0096634,0.0096634
36,2058.33,0.42337,0.2893,0.81423,0.9698,0.97368,0.99029,0.88779,0.514,0.31299,0.82277,0.0096535,0.0096535,0.0096535
37,2115.47,0.41933,0.28205,0.81272,0.97194,0.96711,0.99142,0.89359,0.51074,0.29269,0.82323,0.0096436,0.0096436,0.0096436
38,2172.59,0.41986,0.28573,0.81075,0.97374,0.97571,0.99233,0.90155,0.46653,0.28329,0.81153,0.0096337,0.0096337,0.0096337
39,2229.38,0.41596,0.28079,0.81259,0.94862,0.98355,0.99193,0.89957,0.51549,0.29647,0.82257,0.0096238,0.0096238,0.0096238
40,2286.08,0.41358,0.2837,0.80924,0.96362,0.98026,0.99269,0.90443,0.48085,0.28069,0.812,0.0096139,0.0096139,0.0096139
41,2342.86,0.40769,0.27382,0.81114,0.97066,0.97959,0.99087,0.90164,0.47514,0.28506,0.81304,0.009604,0.009604,0.009604
42,2400.01,0.40709,0.27703,0.81016,0.96881,0.97697,0.98877,0.90812,0.48039,0.29532,0.81319,0.0095941,0.0095941,0.0095941
43,2457.11,0.40499,0.27415,0.80914,0.964,0.96898,0.99123,0.91435,0.47408,0.28733,0.81194,0.0095842,0.0095842,0.0095842
44,2514.18,0.40455,0.27685,0.80733,0.96751,0.97942,0.99344,0.91306,0.45878,0.27649,0.81109,0.0095743,0.0095743,0.0095743
45,2570.87,0.40228,0.26991,0.80875,0.97696,0.97627,0.9924,0.91224,0.47699,0.27573,0.8132,0.0095644,0.0095644,0.0095644
46,2627.62,0.40369,0.27088,0.80896,0.97585,0.97039,0.99162,0.90441,0.46923,0.29889,0.81111,0.0095545,0.0095545,0.0095545
47,2684.63,0.39999,0.27156,0.80695,0.97385,0.98003,0.99135,0.90955,0.47396,0.27409,0.81482,0.0095446,0.0095446,0.0095446
48,2741.75,0.39736,0.26612,0.80658,0.96781,0.98355,0.99185,0.91263,0.46323,0.2633,0.80761,0.0095347,0.0095347,0.0095347
49,2798.86,0.39727,0.26754,0.80638,0.97168,0.97039,0.99028,0.91118,0.45221,0.2803,0.80732,0.0095248,0.0095248,0.0095248
50,2856,0.39106,0.26308,0.80434,0.97031,0.96382,0.99236,0.91759,0.44637,0.27192,0.80165,0.0095149,0.0095149,0.0095149
51,2913.2,0.38882,0.26374,0.80391,0.9797,0.95274,0.99015,0.8968,0.48426,0.29461,0.81168,0.009505,0.009505,0.009505
52,2970.32,0.39153,0.26252,0.80753,0.98011,0.97272,0.99114,0.90668,0.47044,0.29218,0.81688,0.0094951,0.0094951,0.0094951
53,3027.46,0.38522,0.26121,0.8027,0.96852,0.96053,0.9908,0.90594,0.46679,0.28937,0.81139,0.0094852,0.0094852,0.0094852
54,3084.59,0.38998,0.2633,0.80322,0.98144,0.95395,0.99127,0.91649,0.4439,0.27702,0.80255,0.0094753,0.0094753,0.0094753
55,3141.66,0.38317,0.25656,0.80136,0.97995,0.9644,0.99365,0.91356,0.44795,0.25079,0.80259,0.0094654,0.0094654,0.0094654
56,3198.8,0.38401,0.25576,0.80368,0.98643,0.95633,0.9892,0.90613,0.46663,0.27579,0.80907,0.0094555,0.0094555,0.0094555
57,3255.97,0.38696,0.2557,0.80177,0.9885,0.96711,0.99295,0.92069,0.43915,0.26153,0.80417,0.0094456,0.0094456,0.0094456
58,3313.16,0.38442,0.25853,0.80417,0.97705,0.98019,0.99047,0.91954,0.43174,0.25617,0.80377,0.0094357,0.0094357,0.0094357
59,3370.27,0.38231,0.25543,0.80143,0.99323,0.96589,0.99264,0.91533,0.43975,0.2546,0.80463,0.0094258,0.0094258,0.0094258
60,3427.33,0.37815,0.25259,0.80379,0.94946,0.98878,0.99104,0.92196,0.44213,0.26773,0.79998,0.0094159,0.0094159,0.0094159
61,3484.32,0.37518,0.25119,0.80434,0.97427,0.96711,0.99058,0.90754,0.45549,0.26611,0.81012,0.009406,0.009406,0.009406
62,3541.46,0.37832,0.25168,0.80144,0.97688,0.97311,0.99179,0.91526,0.4333,0.26904,0.79811,0.0093961,0.0093961,0.0093961
63,3598.59,0.37062,0.25232,0.79996,0.97014,0.98026,0.99249,0.91725,0.45344,0.24617,0.80601,0.0093862,0.0093862,0.0093862
64,3655.68,0.37091,0.24772,0.79939,0.97393,0.98308,0.99192,0.91524,0.44458,0.25334,0.80339,0.0093763,0.0093763,0.0093763
65,3712.78,0.36988,0.24753,0.79897,0.96479,0.99145,0.99173,0.91754,0.45398,0.25406,0.80225,0.0093664,0.0093664,0.0093664
66,3769.96,0.37157,0.24708,0.80194,0.97641,0.95295,0.98948,0.91827,0.41894,0.26687,0.7973,0.0093565,0.0093565,0.0093565
67,3827.09,0.36781,0.24431,0.7982,0.97939,0.96382,0.9907,0.9121,0.44434,0.27137,0.80418,0.0093466,0.0093466,0.0093466
68,3884.2,0.37274,0.24905,0.80125,0.97607,0.98355,0.99316,0.91999,0.43804,0.25018,0.80153,0.0093367,0.0093367,0.0093367
