epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.9808,0.75211,1.38767,0.90092,0.90327,0.8565,0.92993,0.74292,0.80947,0.6601,0.926,0.00332474,0.00332474,0.00332474
2,81.6045,0.64802,0.59798,0.87136,0.88532,0.8359,0.92411,0.71226,0.87863,0.75878,0.97893,0.00665148,0.00665148,0.00665148
3,119.812,0.6788,0.60563,0.8964,0.88238,0.88879,0.89124,0.65446,0.9616,0.81881,1.03735,0.00997163,0.00997163,0.00997163
4,157.603,0.6803,0.56257,0.91017,0.79344,0.35541,0.40966,0.26795,1.31367,2.91989,1.21475,0.0099703,0.0099703,0.0099703
5,195.32,0.63304,0.48907,0.90025,0.88459,0.89682,0.92167,0.7187,0.81531,0.63089,0.98493,0.0099604,0.0099604,0.0099604
6,233.02,0.59048,0.4465,0.88562,0.89371,0.88904,0.94062,0.7151,0.87575,0.60591,1.02457,0.0099505,0.0099505,0.0099505
7,270.803,0.56485,0.42283,0.87452,0.89913,0.91592,0.95509,0.77454,0.75681,0.5546,0.96841,0.0099406,0.0099406,0.0099406
8,308.323,0.54346,0.40839,0.86802,0.91921,0.91317,0.95297,0.78119,0.74413,0.50066,0.96042,0.0099307,0.0099307,0.0099307
9,346.027,0.52518,0.38959,0.86616,0.9151,0.93368,0.94459,0.75322,0.79424,0.52879,0.97587,0.0099208,0.0099208,0.0099208
10,383.86,0.51507,0.37108,0.85568,0.9191,0.89725,0.95752,0.7626,0.81329,0.52815,0.98888,0.0099109,0.0099109,0.0099109
11,421.559,0.50763,0.36707,0.85729,0.90609,0.88917,0.94601,0.752,0.84699,0.56263,1.02949,0.009901,0.009901,0.009901
12,459.274,0.50067,0.35659,0.85653,0.92899,0.9121,0.94241,0.7489,0.78811,0.54669,0.99303,0.0098911,0.0098911,0.0098911
13,496.9,0.48467,0.35373,0.84738,0.93676,0.93121,0.95515,0.77945,0.75664,0.47297,0.96811,0.0098812,0.0098812,0.0098812
14,534.567,0.47084,0.33833,0.84182,0.93651,0.93631,0.96631,0.78892,0.74757,0.45848,0.96583,0.0098713,0.0098713,0.0098713
