epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,825.201,0.4189,0.28068,0.8381,0.97751,0.9375,0.98354,0.88657,0.49354,0.31994,0.82371,0.0095941,0.0095941,0.0095941
43,844.273,0.41991,0.28038,0.83409,0.97832,0.94408,0.9852,0.9007,0.46548,0.32118,0.81394,0.0095842,0.0095842,0.0095842
44,864.238,0.41606,0.27589,0.82939,0.97411,0.94408,0.9838,0.88591,0.48632,0.3105,0.81267,0.0095743,0.0095743,0.0095743
45,883.664,0.41814,0.27409,0.83308,0.95136,0.96504,0.98685,0.89811,0.47189,0.32352,0.81306,0.0095644,0.0095644,0.0095644
46,902.665,0.41345,0.27396,0.83322,0.96931,0.95724,0.98703,0.90076,0.46531,0.29858,0.80706,0.0095545,0.0095545,0.0095545
47,921.631,0.41551,0.27361,0.83072,0.96812,0.96711,0.99014,0.90583,0.48213,0.28576,0.81752,0.0095446,0.0095446,0.0095446
48,940.701,0.41216,0.27155,0.83073,0.96665,0.95337,0.98519,0.89615,0.46968,0.31268,0.81387,0.0095347,0.0095347,0.0095347
49,959.795,0.4104,0.27012,0.83086,0.96945,0.93962,0.97918,0.8893,0.48429,0.33712,0.81431,0.0095248,0.0095248,0.0095248
50,978.691,0.41126,0.27563,0.83016,0.96716,0.96889,0.99043,0.90825,0.47333,0.28802,0.80983,0.0095149,0.0095149,0.0095149
51,997.968,0.40674,0.26733,0.82743,0.95331,0.96711,0.98655,0.89375,0.47803,0.30178,0.8122,0.009505,0.009505,0.009505
52,1017.9,0.40801,0.26986,0.83151,0.97991,0.96244,0.98694,0.89931,0.47617,0.27887,0.81547,0.0094951,0.0094951,0.0094951
53,1037.46,0.40593,0.26832,0.82673,0.96862,0.96053,0.98968,0.90167,0.47668,0.27604,0.81216,0.0094852,0.0094852,0.0094852
54,1056.57,0.40434,0.26711,0.82572,0.97884,0.95724,0.98995,0.9099,0.47732,0.27902,0.81299,0.0094753,0.0094753,0.0094753
55,1076.33,0.40216,0.26383,0.82697,0.96284,0.95724,0.98725,0.90322,0.46453,0.2964,0.81153,0.0094654,0.0094654,0.0094654
56,1095.49,0.39872,0.2663,0.82677,0.97663,0.96227,0.98826,0.90479,0.47497,0.28722,0.81448,0.0094555,0.0094555,0.0094555
57,1114.67,0.40128,0.25891,0.82455,0.96333,0.97697,0.99119,0.91493,0.4515,0.26646,0.80837,0.0094456,0.0094456,0.0094456
58,1133.37,0.39839,0.26311,0.82768,0.96677,0.95693,0.98572,0.90699,0.45936,0.30326,0.80905,0.0094357,0.0094357,0.0094357
59,1152.64,0.39681,0.25824,0.82329,0.97597,0.94737,0.98602,0.90886,0.45772,0.29937,0.80822,0.0094258,0.0094258,0.0094258
60,1171.43,0.39805,0.25938,0.82876,0.9573,0.96053,0.98631,0.90538,0.44976,0.30185,0.80419,0.0094159,0.0094159,0.0094159
61,1190.33,0.39531,0.25938,0.82825,0.97884,0.9375,0.98943,0.90963,0.46165,0.30032,0.80781,0.009406,0.009406,0.009406
