epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,64.2402,0.8087,1.29691,0.92266,0.83137,0.75799,0.87056,0.72678,0.71028,0.82294,0.89153,0.00333074,0.00333074,0.00333074
2,124.157,0.69565,0.65326,0.88891,0.79418,0.69806,0.82221,0.66681,0.73224,0.98841,0.89492,0.00665748,0.00665748,0.00665748
3,183.047,0.74543,0.67726,0.91199,0.86807,0.73611,0.86258,0.69514,0.76784,0.81824,0.91959,0.00997762,0.00997762,0.00997762
4,241.498,0.7433,0.63484,0.9291,0.82813,0.8113,0.88134,0.7172,0.72284,0.7846,0.94067,0.0099703,0.0099703,0.0099703
5,300.115,0.69682,0.55245,0.92601,0.82796,0.83619,0.90386,0.75094,0.68239,0.68066,0.92352,0.0099604,0.0099604,0.0099604
6,358.595,0.65054,0.49197,0.90932,0.83773,0.80993,0.90932,0.76726,0.67275,0.74499,0.92317,0.0099505,0.0099505,0.0099505
7,417.237,0.63337,0.47854,0.90704,0.81114,0.86046,0.91507,0.77955,0.64907,0.60901,0.91844,0.0099406,0.0099406,0.0099406
8,475.889,0.60691,0.4531,0.89382,0.87391,0.81735,0.91905,0.77773,0.65512,0.71005,0.91203,0.0099307,0.0099307,0.0099307
9,534.844,0.59536,0.43793,0.88491,0.88623,0.83961,0.92513,0.80125,0.6121,0.56388,0.90199,0.0099208,0.0099208,0.0099208
10,593.696,0.57588,0.41858,0.8834,0.8892,0.84247,0.94233,0.80662,0.60245,0.51111,0.90301,0.0099109,0.0099109,0.0099109
11,652.025,0.56251,0.41284,0.8768,0.88398,0.83066,0.93294,0.79883,0.60575,0.53401,0.8959,0.009901,0.009901,0.009901
12,711.205,0.55854,0.40222,0.87267,0.85369,0.87587,0.93613,0.81645,0.5724,0.53069,0.89118,0.0098911,0.0098911,0.0098911
13,770.009,0.53814,0.38956,0.86571,0.88302,0.82725,0.92518,0.79553,0.60449,0.58358,0.90366,0.0098812,0.0098812,0.0098812
