epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,60.0127,0.79736,2.35681,0.97628,0.59836,0.62749,0.61834,0.46637,0.81678,1.87899,1.00028,0.00333077,0.00333077,0.00333077
2,114.666,0.71558,0.99218,0.94134,0.71201,0.74503,0.79506,0.61607,0.79748,1.13525,0.988,0.0066575,0.0066575,0.0066575
3,169.444,0.74558,0.75838,0.95438,0.77863,0.8264,0.87357,0.64514,0.83888,0.85573,1.02371,0.00997764,0.00997764,0.00997764
4,223.831,0.73373,0.62862,0.95298,0.8126,0.90174,0.9106,0.72029,0.76845,0.73332,1.00416,0.0099703,0.0099703,0.0099703
5,278.515,0.68058,0.57082,0.92806,0.79163,0.76485,0.85269,0.68041,0.73329,0.89295,0.97437,0.0099604,0.0099604,0.0099604
6,332.74,0.64819,0.52263,0.9195,0.83254,0.8151,0.89168,0.72272,0.69036,0.81856,0.94654,0.0099505,0.0099505,0.0099505
7,386.817,0.6205,0.48705,0.90556,0.78335,0.81736,0.87991,0.7188,0.69921,0.79038,0.95897,0.0099406,0.0099406,0.0099406
8,440.655,0.59495,0.45809,0.89858,0.77492,0.86123,0.87632,0.71554,0.68474,0.7354,0.95292,0.0099307,0.0099307,0.0099307
9,495.111,0.58906,0.4383,0.89292,0.80065,0.85215,0.86464,0.68758,0.71896,0.74477,0.97966,0.0099208,0.0099208,0.0099208
10,549.497,0.56575,0.42024,0.88558,0.79897,0.86076,0.86488,0.70049,0.67694,0.74837,0.94639,0.0099109,0.0099109,0.0099109
11,603.355,0.5575,0.4206,0.88142,0.80444,0.88767,0.87966,0.71303,0.68029,0.68734,0.9547,0.009901,0.009901,0.009901
12,657.412,0.55152,0.40643,0.88072,0.676,0.85594,0.80523,0.67081,0.64106,0.84164,0.93324,0.0098911,0.0098911,0.0098911
13,710.773,0.54223,0.39537,0.87655,0.75574,0.83365,0.87372,0.69384,0.66746,0.741,0.95177,0.0098812,0.0098812,0.0098812
14,764.964,0.53946,0.38622,0.87779,0.79751,0.89331,0.8259,0.67939,0.66416,0.68619,0.95178,0.0098713,0.0098713,0.0098713
15,818.959,0.52835,0.39886,0.86871,0.76289,0.83393,0.85909,0.71562,0.6408,0.75187,0.93933,0.0098614,0.0098614,0.0098614
16,873.172,0.52534,0.37345,0.86796,0.78155,0.80654,0.87735,0.75295,0.60071,0.75616,0.91057,0.0098515,0.0098515,0.0098515
17,927.188,0.51733,0.36775,0.86308,0.86182,0.86799,0.93388,0.75931,0.66337,0.62861,0.94767,0.0098416,0.0098416,0.0098416
18,981.229,0.51767,0.36579,0.86804,0.83833,0.84081,0.90691,0.76823,0.61876,0.79918,0.9284,0.0098317,0.0098317,0.0098317
19,1035.62,0.5086,0.35851,0.8637,0.80737,0.85645,0.89888,0.76536,0.58584,0.6607,0.92131,0.0098218,0.0098218,0.0098218
20,1089.96,0.50509,0.37104,0.86075,0.75968,0.82125,0.85332,0.69379,0.63808,0.8984,0.93399,0.0098119,0.0098119,0.0098119
21,1144.27,0.50295,0.35331,0.85988,0.83541,0.85055,0.91036,0.74928,0.6342,0.62437,0.93883,0.009802,0.009802,0.009802
22,1198.33,0.4968,0.36009,0.85903,0.88261,0.85658,0.92437,0.80274,0.5629,0.60027,0.90051,0.0097921,0.0097921,0.0097921
23,1252.58,0.49823,0.34703,0.86106,0.84653,0.8686,0.91622,0.76823,0.6445,0.65261,0.93695,0.0097822,0.0097822,0.0097822
24,1307.29,0.48566,0.33747,0.85436,0.83329,0.90476,0.89694,0.76066,0.62059,0.62379,0.92744,0.0097723,0.0097723,0.0097723
25,1361.78,0.49053,0.33812,0.85113,0.85623,0.85797,0.92497,0.79754,0.577,0.59735,0.90298,0.0097624,0.0097624,0.0097624
26,1416.07,0.4795,0.32858,0.85344,0.77779,0.85172,0.82789,0.68741,0.63582,0.74968,0.9395,0.0097525,0.0097525,0.0097525
27,1470.08,0.48096,0.33233,0.85113,0.77632,0.89753,0.86232,0.69312,0.66338,0.76302,0.94869,0.0097426,0.0097426,0.0097426
28,1523.5,0.47665,0.32407,0.85435,0.784,0.80772,0.85211,0.71334,0.62636,0.81215,0.93044,0.0097327,0.0097327,0.0097327
29,1577.35,0.47835,0.32485,0.85218,0.79996,0.86618,0.86614,0.73422,0.60856,0.8024,0.92654,0.0097228,0.0097228,0.0097228
30,1631.08,0.47023,0.31992,0.84892,0.85101,0.80651,0.90415,0.74893,0.643,0.68455,0.9354,0.0097129,0.0097129,0.0097129
31,1684.71,0.46549,0.32102,0.84905,0.82416,0.87862,0.87926,0.75331,0.61261,0.7095,0.92764,0.009703,0.009703,0.009703
32,1738.51,0.46487,0.31733,0.84776,0.79504,0.79928,0.85244,0.70325,0.63693,0.90145,0.94897,0.0096931,0.0096931,0.0096931
33,1792.33,0.46225,0.31483,0.84795,0.84823,0.85895,0.92145,0.77222,0.58807,0.62009,0.91149,0.0096832,0.0096832,0.0096832
34,1846.87,0.46151,0.31827,0.84922,0.83875,0.87523,0.91882,0.7842,0.60001,0.61895,0.91673,0.0096733,0.0096733,0.0096733
35,1900.68,0.46233,0.3115,0.84591,0.7966,0.87819,0.88602,0.74915,0.62939,0.69197,0.92877,0.0096634,0.0096634,0.0096634
36,1954.59,0.45691,0.31219,0.84535,0.82799,0.85955,0.90728,0.77545,0.59437,0.64661,0.9089,0.0096535,0.0096535,0.0096535
37,2008.83,0.45582,0.31364,0.84533,0.78252,0.84087,0.85853,0.726,0.61448,0.76846,0.91674,0.0096436,0.0096436,0.0096436
38,2063.11,0.46004,0.30582,0.84575,0.79998,0.87703,0.89134,0.75041,0.60531,0.69468,0.93178,0.0096337,0.0096337,0.0096337
39,2116.86,0.44905,0.29223,0.8441,0.77824,0.85035,0.88544,0.74989,0.57375,0.72435,0.91474,0.0096238,0.0096238,0.0096238
40,2171.3,0.45208,0.31002,0.84345,0.76625,0.84027,0.84223,0.70534,0.58688,0.79008,0.91322,0.0096139,0.0096139,0.0096139
41,2225.67,0.44521,0.29662,0.83752,0.79174,0.83869,0.85894,0.73698,0.58237,0.71791,0.90517,0.009604,0.009604,0.009604
42,2280.15,0.44368,0.30345,0.83888,0.77192,0.88668,0.88802,0.76662,0.58169,0.71377,0.90147,0.0095941,0.0095941,0.0095941
43,2334.08,0.44957,0.29963,0.84373,0.82288,0.84087,0.88784,0.77244,0.56864,0.63613,0.90793,0.0095842,0.0095842,0.0095842
44,2387.79,0.44541,0.3002,0.84018,0.82817,0.8903,0.9298,0.79141,0.57848,0.60793,0.90211,0.0095743,0.0095743,0.0095743
45,2441.51,0.44522,0.30923,0.83829,0.81872,0.90235,0.91939,0.76656,0.62168,0.62612,0.9314,0.0095644,0.0095644,0.0095644
46,2495.62,0.44435,0.30205,0.83949,0.87387,0.88788,0.93776,0.79323,0.57253,0.53405,0.90205,0.0095545,0.0095545,0.0095545
47,2549.66,0.44366,0.29526,0.84014,0.73685,0.87935,0.85184,0.71596,0.60748,0.7739,0.92408,0.0095446,0.0095446,0.0095446
48,2603.27,0.4389,0.29364,0.83703,0.82991,0.82881,0.89586,0.76063,0.56711,0.74794,0.89704,0.0095347,0.0095347,0.0095347
49,2657.45,0.44029,0.28698,0.84155,0.85796,0.87221,0.90455,0.76696,0.57822,0.69852,0.91211,0.0095248,0.0095248,0.0095248
50,2711.73,0.43651,0.29106,0.83764,0.83192,0.90996,0.89142,0.76438,0.58004,0.62699,0.89976,0.0095149,0.0095149,0.0095149
51,2765.55,0.4364,0.28787,0.83566,0.89237,0.83785,0.92164,0.78169,0.58433,0.64176,0.91503,0.009505,0.009505,0.009505
52,2819.2,0.43371,0.28343,0.83525,0.83792,0.84207,0.90409,0.77565,0.58142,0.65158,0.90985,0.0094951,0.0094951,0.0094951
53,2872.52,0.43549,0.28424,0.83469,0.82141,0.87056,0.90537,0.78137,0.56356,0.65332,0.90371,0.0094852,0.0094852,0.0094852
54,2926.7,0.43399,0.28358,0.83833,0.80067,0.87281,0.90741,0.77418,0.60069,0.64525,0.91799,0.0094753,0.0094753,0.0094753
55,2980.58,0.42996,0.28959,0.83344,0.84886,0.87764,0.90508,0.77568,0.58096,0.64181,0.9041,0.0094654,0.0094654,0.0094654
56,3034.66,0.42776,0.27777,0.83518,0.85126,0.83966,0.87013,0.73874,0.60661,0.68553,0.91394,0.0094555,0.0094555,0.0094555
57,3088.8,0.43307,0.28024,0.83642,0.83899,0.8355,0.91271,0.78635,0.59744,0.68199,0.91758,0.0094456,0.0094456,0.0094456
